0,33502,523,64,1471322
1,545,50,10,11385577
2,100,167,0,11386391
3,85,177,0,11386975
4,28,187,0,11399407
5,29,727,0,11399552
6,28,191,0,11399724
7,27,182,0,11399878
8,27,181,0,11400021
9,24,179,0,11400115
10,29,170,0,11202628
11,20,174,0,11408538
12,16,176,0,11408617
13,26,182,0,11408717
14,1472,265,5,11422124
15,1087,478,2,11445575
16,1298,660,1,11456601
17,1297,800,1,11465610
18,951,1326,0,11620007
19,1208,1059,1,11627318
20,1149,1218,0,11654000
21,943,1312,0,11658496
22,20,1653,0,11659176
23,1306,1389,0,11462565
24,1431,1554,0,11713183
25,1067,1828,0,11719152
26,1156,1793,0,11731424
27,1322,1915,0,11533837
28,1361,2074,0,11796213
29,1530,2233,0,12179892
30,1243,2494,0,12193014
31,1384,2540,0,12204983
32,1125,2747,0,12213907
33,1324,2879,0,12228250
34,1097,3051,0,12241681
35,1048,3204,0,12252870
36,1209,3126,0,12261574
37,1009,3261,0,12272713
38,1072,3794,0,12285865
39,1281,3447,0,12297401
40,1295,3684,0,12868000
41,1126,3792,0,12877023
42,1140,4112,0,12886390
43,1080,4027,0,12895564
44,998,4306,0,12906744
44,39297,547,71,14375838
45,953,75,12,24305653
46,1009,626,1,24331025
47,919,872,1,24358656
48,970,659,1,24378256
49,895,747,1,24401168
50,957,916,1,24409794
51,876,1061,0,24415817
52,828,1124,0,24466805
53,930,1210,0,24474083
54,889,1346,0,24481182
55,888,1485,0,24490617
56,873,1948,0,24497704
57,819,1671,0,24504265
58,606,1979,0,24582532
59,98,1798,0,24584849
60,1214,1918,0,24598476
61,821,2087,0,24606070
62,815,2147,0,24614321
63,879,2374,0,24623166
64,747,2380,0,24631518
65,819,2590,0,24640457
66,876,2584,0,24973673
67,790,3145,0,24983732
68,736,2776,0,24992058
69,640,2885,0,24999291
70,691,3637,0,25008099
71,705,3067,0,25016053
72,629,3261,0,25023190
73,672,3691,0,25030207
74,728,3386,0,25037600
75,890,3531,0,25046834
76,753,3695,0,25054052
77,759,4314,0,25060999
78,694,3795,0,25068073
79,674,3863,0,25074966
80,802,4019,0,25083602
81,701,4190,0,25468205
82,725,4171,0,25959409
83,693,4939,0,25969250
84,688,4903,0,25977555
85,601,4869,0,25984046
86,633,4939,0,25991374
87,623,5118,0,25998627
88,652,4895,0,26005565
