##bucket, min, mean, max, stddev, count, total
0 0.0 1.6734693877551026 24.0 4.069130512683477 49 82.0
1 0.0 1.0408163265306125 13.0 2.3270079472134504 49 51.0
2 0.0 0.7551020408163266 12.0 2.0466498259849146 49 37.0
3 0.0 0.9387755102040818 18.0 2.7264763834274737 49 46.0
4 0.0 0.7959183673469387 12.0 1.8706014166208533 49 39.0
5 0.0 0.7346938775510204 13.0 1.9872039633205076 49 36.0
6 0.0 0.7551020408163266 12.0 1.8767282284703384 49 37.0
7 0.0 0.7142857142857142 12.0 1.825741858350554 49 35.0
8 0.0 0.7142857142857142 12.0 1.8596594670351165 49 35.0
9 0.0 0.7346938775510204 12.0 1.8904971811237203 49 36.0
10 0.0 0.673469387755102 13.0 1.962011670688625 49 33.0
11 0.0 0.7551020408163267 13.0 1.9846348556356863 49 37.0
12 0.0 0.6122448979591836 13.0 1.9980858186713373 49 30.0
13 0.0 0.7346938775510204 14.0 2.0894128980417923 49 36.0
14 0.0 0.8571428571428571 14.0 2.140872096444188 49 42.0
15 0.0 0.7551020408163266 14.0 2.116705500741836 49 37.0
16 0.0 0.7551020408163266 14.0 2.086969615703772 49 37.0
17 0.0 0.7959183673469387 14.0 2.1112752054616846 49 39.0
18 0.0 0.7959183673469387 14.0 2.121119906998174 49 39.0
19 0.0 0.6326530612244898 14.0 2.1281239542437027 49 31.0
20 0.0 38.71428571428573 1857.0 265.17502081958366 49 1897.0
21 0.0 0.6734693877551021 15.0 2.2674118422961977 49 33.0
22 0.0 0.8367346938775512 14.0 2.0549426064117355 49 41.0
23 0.0 0.7551020408163266 15.0 2.259522555070152 49 37.0
24 0.0 0.7755102040816327 14.0 2.1140926552783923 49 38.0
25 0.0 0.7755102040816327 15.0 2.229212362046748 49 38.0
26 0.0 0.7551020408163266 14.0 2.1265250629930073 49 37.0
27 0.0 0.8775510204081632 20.0 2.919993243865074 49 43.0
28 0.0 0.7551020408163267 14.0 2.116705500741836 49 37.0
29 0.0 0.8367346938775512 15.0 2.502889486635982 49 41.0
30 0.0 0.7755102040816327 14.0 2.1819840562590525 49 38.0
31 0.0 0.7142857142857142 14.0 2.150581316760657 49 35.0
32 0.0 0.8775510204081632 14.0 2.1275245108382865 49 43.0
33 0.0 0.6326530612244898 14.0 2.1084539907933775 49 31.0
34 0.0 0.7142857142857142 14.0 2.101586702153082 49 35.0
35 0.0 0.7346938775510204 14.0 2.119114498677077 49 36.0
36 0.0 0.7959183673469387 15.0 2.2544362916696663 49 39.0
37 0.0 0.7142857142857142 14.0 2.091650066335189 49 35.0
38 0.0 0.7551020408163267 14.0 2.0969284307141756 49 37.0
39 0.0 0.7959183673469387 14.0 2.1211199069981745 49 39.0
40 0.0 0.6938775510204082 14.0 2.10360882010587 49 34.0
41 0.0 0.7551020408163267 14.0 2.14602939795119 49 37.0
42 0.0 0.7142857142857143 14.0 2.1213203435596424 49 35.0
43 0.0 0.8163265306122449 14.0 2.147415785967666 49 40.0
44 0.0 0.7551020408163266 14.0 2.0969284307141756 49 37.0
45 0.0 0.7755102040816327 14.0 2.0942909114468096 49 38.0
46 0.0 0.7959183673469387 14.0 2.0814617443511367 49 39.0
47 0.0 0.8163265306122449 14.0 2.0883952111186064 49 40.0
48 0.0 0.7551020408163266 14.0 2.1265250629930073 49 37.0
49 0.0 0.7551020408163266 15.0 2.2316904303399134 49 37.0
50 0.0 0.8367346938775512 19.0 2.7939438879439926 49 41.0
51 0.0 0.7142857142857142 15.0 2.23606797749979 49 35.0
52 0.0 0.7551020408163267 14.0 2.1265250629930073 49 37.0
53 0.0 0.653061224489796 14.0 2.1070419669147866 49 32.0
54 0.0 0.7959183673469387 14.0 2.0914467862854993 49 39.0
55 0.0 0.7346938775510204 14.0 2.099360122792197 49 36.0
56 0.0 0.6734693877551021 14.0 2.125125046340812 49 33.0
57 0.0 0.6938775510204082 14.0 2.073685141970017 49 34.0
58 0.0 0.8163265306122449 14.0 2.1279241585380326 49 40.0
59 0.0 0.6938775510204082 14.0 2.10360882010587 49 34.0
60 0.0 0.8571428571428571 13.0 1.9790570145063195 49 42.0
61 0.0 0.7346938775510204 13.0 1.9340750395223556 49 36.0
62 0.0 0.7346938775510204 13.0 1.966124680304736 49 36.0
63 0.0 0.7142857142857142 13.0 2.0 49 35.0
64 0.0 0.8163265306122449 13.0 1.975616669419904 49 40.0
65 0.0 0.6938775510204082 13.0 1.9706606509900537 49 34.0
66 0.0 0.7142857142857143 13.0 1.936491673103709 49 35.0
67 0.0 0.5918367346938774 13.0 1.9463466562055298 49 29.0
68 0.0 0.6734693877551021 13.0 1.9726014454483798 49 33.0
69 0.0 0.6734693877551021 13.0 1.9726014454483798 49 33.0
70 0.0 0.8163265306122449 13.0 1.975616669419904 49 40.0
71 0.0 0.7346938775510204 13.0 1.9554998317148315 49 36.0
72 0.0 0.6734693877551021 13.0 1.9936122481361238 49 33.0
73 0.0 0.6122448979591836 13.0 1.9452541236152607 49 30.0
74 0.0 0.7755102040816327 13.0 1.9923322401401935 49 38.0
75 0.0 0.7959183673469387 18.0 2.637704114035022 49 39.0
76 0.0 0.7551020408163267 13.0 2.0055195944037583 49 37.0
77 0.0 0.8163265306122449 13.0 1.9544124158315361 49 40.0
78 0.0 0.7142857142857142 13.0 1.9364916731037087 49 35.0
79 0.0 0.6938775510204082 13.0 1.938685998649741 49 34.0
80 0.0 0.7142857142857143 13.0 2.0 49 35.0
81 0.0 0.7142857142857142 13.0 1.968501968502953 49 35.0
82 0.0 0.8367346938775512 13.0 1.9931856701386994 49 41.0
83 0.0 0.7551020408163267 13.0 1.952889016356045 49 37.0
84 0.0 0.693877551020408 13.0 2.002124721729529 49 34.0
85 0.0 0.653061224489796 13.0 1.9637445141888492 49 32.0
86 0.0 0.673469387755102 13.0 1.9936122481361238 49 33.0
87 0.0 0.7142857142857142 13.0 1.9364916731037085 49 35.0
88 0.0 0.8367346938775512 13.0 1.9186251455090413 49 41.0
89 0.0 0.7346938775510204 13.0 1.997660195955108 49 36.0
90 0.0 0.6734693877551021 13.0 1.9726014454483798 49 33.0
91 0.0 0.7551020408163266 13.0 1.995104552867029 49 37.0
92 0.0 0.8367346938775512 13.0 1.9509286119639515 49 41.0
93 0.0 0.7346938775510204 12.0 1.8683271283432674 49 36.0
94 0.0 0.7142857142857142 13.0 1.9685019685029528 49 35.0
95 0.0 0.7959183673469387 13.0 1.9682859700419406 49 39.0
96 0.0 0.7346938775510204 13.0 1.9976601959551081 49 36.0
97 0.0 0.673469387755102 13.0 1.9298937265866143 49 33.0
98 0.0 0.7959183673469387 13.0 1.9470018814912866 49 39.0
99 0.0 0.6530612244897959 13.0 1.9743249944407493 49 32.0
100 0.0 0.7755102040816327 17.0 2.5270643881327417 49 38.0
101 0.0 0.8367346938775511 13.0 1.9615782206290566 49 41.0
102 0.0 0.7142857142857142 13.0 2.0 49 35.0
103 0.0 0.673469387755102 14.0 2.105427065764023 49 33.0
104 0.0 0.7346938775510204 13.0 1.997660195955108 49 36.0
105 0.0 0.7346938775510204 14.0 2.0894128980417923 49 36.0
106 0.0 0.7551020408163266 14.0 2.1265250629930073 49 37.0
107 0.0 0.6326530612244898 14.0 2.098549871846236 49 31.0
