##bucket, min, mean, max, stddev, count, total
0 0.0 0.1428571428571429 4.0 0.6123724356957942 49 7.0
1 0.0 0.1428571428571429 2.0 0.4082482904638628 49 7.0
2 0.0 0.20408163265306123 1.0 0.4072055089639777 49 10.0
3 0.0 0.1428571428571429 1.0 0.3535533905932737 49 7.0
4 0.0 0.12244897959183675 2.0 0.38905082472305186 49 6.0
5 0.0 0.18367346938775514 2.0 0.4412798331631104 49 9.0
6 0.0 0.26530612244897955 2.0 0.4905570899532504 49 13.0
7 0.0 0.26530612244897955 1.0 0.44607128559988557 49 13.0
8 0.0 0.2857142857142858 2.0 0.4999999999999996 49 14.0
9 0.0 0.326530612244898 2.0 0.5159035400004869 49 16.0
10 0.0 0.40816326530612246 2.0 0.5369034420847467 49 20.0
11 0.0 0.44897959183673464 3.0 0.6144518047887589 49 22.0
12 0.0 0.42857142857142855 2.0 0.540061724867322 49 21.0
13 0.0 0.3877551020408164 3.0 0.6060915267313263 49 19.0
14 0.0 0.44897959183673464 2.0 0.5424183690425959 49 22.0
15 0.0 0.6326530612244898 3.0 0.6018678409411683 49 31.0
16 0.0 0.42857142857142855 2.0 0.540061724867322 49 21.0
17 0.0 0.6326530612244898 2.0 0.5281207860194957 49 31.0
18 0.0 0.5918367346938775 3.0 0.6095889102139098 49 29.0
19 0.0 0.653061224489796 3.0 0.5969024350819847 49 32.0
20 0.0 0.6326530612244898 2.0 0.5281207860194957 49 31.0
21 0.0 0.5918367346938775 2.0 0.5369034420847468 49 29.0
22 0.0 0.6326530612244898 3.0 0.6018678409411682 49 31.0
23 0.0 0.673469387755102 3.0 0.591176619901673 49 33.0
24 0.0 0.7551020408163266 3.0 0.560156683619933 49 37.0
25 0.0 0.8979591836734694 3.0 0.46747985514456847 49 44.0
26 0.0 0.8367346938775511 3.0 0.5142526444394087 49 41.0
27 0.0 0.8571428571428571 3.0 0.5000000000000001 49 42.0
28 0.0 0.8571428571428571 3.0 0.5000000000000003 49 42.0
29 0.0 0.8775510204081634 3.0 0.484452141651805 49 43.0
30 0.0 0.9795918367346939 3.0 0.4325214791567845 49 48.0
31 0.0 1.0408163265306123 3.0 0.35114002866077687 49 51.0
32 0.0 1.0612244897959184 3.0 0.42857142857142866 49 52.0
33 0.0 1.0 3.0 0.408248290463863 49 49.0
34 0.0 1.0408163265306123 4.0 0.5384848989475544 49 51.0
35 0.0 1.1428571428571428 3.0 0.5 49 56.0
36 0.0 1.0612244897959184 3.0 0.42857142857142866 49 52.0
37 1.0 1.1428571428571428 4.0 0.5000000000000006 49 56.0
38 1.0 1.183673469387755 4.0 0.5273151092940495 49 58.0
39 1.0 1.2448979591836735 4.0 0.560156683619933 49 61.0
40 1.0 1.306122448979592 4.0 0.5846680551337462 49 64.0
41 1.0 1.183673469387755 4.0 0.5273151092940495 49 58.0
42 1.0 1.306122448979592 4.0 0.5846680551337464 49 64.0
43 1.0 1.346938775510204 4.0 0.5969024350819847 49 66.0
44 1.0 1.3265306122448979 4.0 0.591176619901673 49 65.0
45 1.0 1.3673469387755102 4.0 0.6018678409411681 49 67.0
46 1.0 1.530612244897959 4.0 0.6158341503036935 49 75.0
47 1.0 1.4285714285714284 5.0 0.7071067811865477 49 70.0
48 1.0 1.5918367346938775 4.0 0.6095889102139098 49 78.0
49 1.0 1.5102040816326532 7.0 0.9381375383259795 49 74.0
50 1.0 1.5714285714285716 7.0 0.9354143466934849 49 77.0
51 1.0 1.6122448979591835 7.0 0.9313146293146637 49 79.0
52 1.0 1.6122448979591835 7.0 0.9313146293146637 49 79.0
53 1.0 1.7551020408163267 8.0 1.03139493415669 49 86.0
54 1.0 1.6734693877551021 7.0 0.9216777071831381 49 82.0
55 1.0 1.7551020408163267 7.0 0.9471582990912422 49 86.0
56 1.0 1.8979591836734695 8.0 1.0654595635840218 49 93.0
57 1.0 1.7142857142857142 7.0 0.9128709291752772 49 84.0
58 1.0 1.8979591836734695 8.0 1.0050890913907355 49 93.0
59 1.0 1.857142857142857 8.0 1.0606601717798214 49 91.0
60 1.0 1.816326530612245 7.0 0.9502953354035771 49 89.0
61 1.0 1.9591836734693877 9.0 1.1357666954064805 49 96.0
62 1.0 1.9795918367346939 8.0 1.010152544552211 49 97.0
63 1.0 1.9795918367346939 8.0 1.0505910225195338 49 97.0
64 1.0 2.0 9.0 1.1547005383792515 49 98.0
65 1.0 2.0816326530612246 8.0 1.0172826281708693 49 102.0
66 1.0 2.1020408163265305 9.0 1.1409955075719276 49 103.0
67 1.0 2.163265306122449 8.0 0.9649468632933069 49 106.0
68 1.0 2.122448979591837 8.0 0.9923174278178434 49 104.0
69 1.0 2.142857142857143 8.0 0.9789450103725622 49 105.0
70 1.0 2.2448979591836737 9.0 1.0903098230338397 49 110.0
