0,33502,503,66,1471294
1,545,50,10,11385559
2,100,168,0,11386371
3,85,178,0,11386955
4,28,188,0,11399390
5,29,185,0,11399533
6,28,191,0,11399706
7,27,183,0,11399858
8,27,182,0,11400002
9,24,180,0,11400092
10,29,172,0,11202608
11,20,175,0,11408517
12,16,378,0,11408596
13,26,180,0,11408694
14,1472,261,5,11422103
15,1087,471,2,11445551
16,1298,665,1,11456580
17,1297,1278,1,11465591
18,951,1167,0,11619985
19,1208,1079,1,11627296
20,1149,1351,0,11653978
21,943,1407,0,11658473
22,20,1352,0,11659153
23,1306,1429,0,11462543
24,1431,1539,0,11713164
25,1067,1740,0,11719131
26,1156,1788,0,11731399
27,1322,2017,0,11533815
28,1361,2043,0,11796191
29,1530,2252,0,12179870
30,1243,2508,0,12192995
31,1384,2547,0,12204963
32,1125,2700,0,12213889
33,1324,2931,0,12228230
34,1097,3042,0,12241660
35,1048,3347,0,12252851
36,1209,3142,0,12261557
37,1009,3560,0,12272694
38,1072,3409,0,12285845
39,1281,3881,0,12297382
40,1295,3722,0,12867981
41,1126,3859,0,12877004
42,1140,4001,0,12886368
43,1080,4060,0,12895545
44,39297,536,73,14265828
45,953,74,12,24195638
46,1009,302,3,24221014
47,919,444,2,24248642
48,970,632,1,24268240
49,895,729,1,24291155
50,957,1344,0,24299784
51,876,1555,0,24305802
52,828,1097,0,24356794
53,930,1215,0,24364068
54,889,1375,0,24371165
55,888,1492,0,24380607
56,873,1638,0,24387694
57,819,1684,0,24394253
58,606,1807,0,24472519
59,98,1799,0,24474837
60,1214,1895,0,24488459
61,821,2048,0,24496058
62,815,2166,0,24504307
63,879,2271,0,24513150
64,747,3000,0,24521501
65,819,2441,0,24530442
66,876,3007,0,24863662
67,790,2694,0,24873721
68,736,3058,0,24882045
69,640,2868,0,24889278
70,691,3234,0,24898090
71,705,3090,0,24906041
72,629,3185,0,24913174
73,672,3288,0,24920191
74,728,3411,0,24927589
75,890,3495,0,24936821
76,753,3622,0,24944036
77,759,4084,0,24950988
78,694,3811,0,24958061
79,674,3829,0,24964949
80,802,3939,0,24973590
81,701,4085,0,25358189
82,725,4179,0,25849397
83,693,4269,0,25859235
84,688,4713,0,25867542
85,601,4946,0,25874035
86,633,4722,0,25881361
87,623,5396,0,25888612
88,652,4779,0,25895556
