<version>,<mean_time>,<total>
683,2.56938,33.402
684,2.57446,33.468
685,2.58454,33.599
686,2.58554,33.612
687,2.58531,33.609
688,2.58738,33.636
689,2.59662,33.756
690,2.59208,33.697
691,2.596,33.748
692,2.60462,33.86
693,2.61069,33.939
694,2.68246,34.872
695,2.614,33.982
696,2.61415,33.984
697,2.61777,34.031
698,2.62546,34.131
699,2.628,34.164
700,2.63569,34.264
701,2.63462,34.25
702,2.638,34.294
703,2.64215,34.348
704,2.65377,34.499
705,2.64985,34.448
706,2.64808,34.425
707,2.65608,34.529
708,2.65992,34.579
709,2.663,34.619
710,2.66985,34.708
711,2.66723,34.674
712,2.72723,35.454
713,2.67362,34.757
714,2.67662,34.796
715,2.68362,34.887
716,2.688,34.944
717,2.68692,34.93
718,2.68854,34.951
719,2.70308,35.14
720,2.69808,35.075
721,2.70338,35.144
722,2.71062,35.238
723,2.72092,35.372
724,2.71808,35.335
725,2.72215,35.388
726,2.72385,35.41
727,2.72623,35.441
728,2.72838,35.469
729,2.73715,35.583
730,2.73877,35.604
731,2.74138,35.638
732,2.74331,35.663
733,2.74885,35.735
734,2.752,35.776
735,2.75569,35.824
736,2.75554,35.822
737,2.76338,35.924
738,2.76908,35.998
739,2.77477,36.072
740,2.77754,36.108
741,2.78085,36.151
742,2.77623,36.091
743,2.78246,36.172
744,2.79031,36.274
745,2.79469,36.331
746,2.79662,36.356
747,2.79977,36.397
748,2.80854,36.511
749,2.80315,36.441
750,2.81031,36.534
751,2.82223,36.689
752,2.81792,36.633
753,2.82246,36.692
754,2.82415,36.714
755,2.82831,36.768
756,2.82815,36.766
757,2.835,36.855
758,2.84346,36.965
759,2.84462,36.98
760,2.84062,36.928
761,2.84538,36.99
762,2.85338,37.094
763,2.85331,37.093
764,2.85808,37.155
765,2.866,37.258
766,2.87115,37.325
767,2.86892,37.296
768,2.87154,37.33
769,2.88138,37.458
770,2.884,37.492
771,2.88362,37.487
772,2.88746,37.537
773,2.89523,37.638
774,2.89185,37.594
775,2.899,37.687
776,2.91123,37.846
777,2.90492,37.764
778,2.90315,37.741
779,2.91169,37.852
780,2.91615,37.91
781,2.918,37.934
782,2.929,38.077
783,2.93423,38.145
784,2.92992,38.089
785,2.92862,38.072
786,2.93062,38.098
787,2.93838,38.199
788,2.94454,38.279
789,2.94462,38.28
790,2.94777,38.321
791,2.95223,38.379
792,2.95315,38.391
793,2.95477,38.412
794,2.95808,38.455
795,2.96038,38.485
796,2.963,38.519
797,2.96162,38.501
798,2.96323,38.522
799,2.97392,38.661
800,2.97931,38.731
801,2.97485,38.673
802,2.981,38.753
803,2.98946,38.863
804,2.99323,38.912
805,2.99254,38.903
806,2.99369,38.918
807,3.00185,39.024
808,2.99892,38.986
809,3.00038,39.005
810,3.00685,39.089
811,3.01038,39.135
812,3.01846,39.24
813,3.02208,39.287
814,3.01677,39.218
815,3.02569,39.334
816,3.02631,39.342
817,3.02885,39.375
818,3.03292,39.428
819,3.03877,39.504
820,3.041,39.533
821,3.047,39.611
822,3.04723,39.614
823,3.05954,39.774
824,3.06708,39.872
825,3.06431,39.836
826,3.06115,39.795
827,3.07177,39.933
828,3.06923,39.9
829,3.07715,40.003
830,3.08015,40.042
831,3.08123,40.056
832,3.07662,39.996
833,3.08838,40.149
834,3.087,40.131
835,3.10054,40.307
836,3.09838,40.279
837,3.09823,40.277
838,3.10423,40.355
839,3.108,40.404
840,3.10623,40.381
841,3.11338,40.474
842,3.11846,40.54
843,3.11869,40.543
844,3.12323,40.602
845,3.12685,40.649
846,3.13346,40.735
847,3.13715,40.783
848,3.13746,40.787
849,3.14123,40.836
850,3.14492,40.884
851,3.15085,40.961
852,3.15138,40.968
853,3.15815,41.056
854,3.16546,41.151
855,3.16531,41.149
856,3.16092,41.092
857,3.16492,41.144
858,3.16862,41.192
859,3.17508,41.276
860,3.17762,41.309
861,3.18608,41.419
862,3.181,41.353
863,3.18885,41.455
864,3.19662,41.556
865,3.19615,41.55
866,3.20369,41.648
867,3.20731,41.695
868,3.20523,41.668
869,3.21531,41.799
870,3.22123,41.876
871,3.219,41.847
872,3.22462,41.92
873,3.22154,41.88
874,3.22469,41.921
875,3.22754,41.958
876,3.23477,42.052
877,3.23646,42.074
878,3.23823,42.097
879,3.24031,42.124
880,3.242,42.146
881,3.25085,42.261
882,3.25154,42.27
883,3.25654,42.335
884,3.26085,42.391
885,3.268,42.484
886,3.27054,42.517
887,3.27546,42.581
888,3.27369,42.558
889,3.28615,42.72
890,3.28123,42.656
891,3.29162,42.791
892,3.29223,42.799
893,3.29354,42.816
894,3.29477,42.832
895,3.30538,42.97
896,3.30792,43.003
897,3.31015,43.032
898,3.31569,43.104
899,3.32008,43.161
900,3.31892,43.146
901,3.32723,43.254
902,3.33369,43.338
903,3.33754,43.388
904,3.33608,43.369
905,3.342,43.446
906,3.34569,43.494
907,3.35008,43.551
908,3.35146,43.569
909,3.35523,43.618
910,3.35508,43.616
911,3.36638,43.763
912,3.36777,43.781
913,3.37569,43.884
914,3.37515,43.877
915,3.37954,43.934
916,3.37577,43.885
917,3.38977,44.067
918,3.38669,44.027
919,3.38746,44.037
920,3.39277,44.106
921,3.39869,44.183
922,3.39262,44.104
923,3.40569,44.274
924,3.40092,44.212
925,3.41277,44.366
926,3.41623,44.411
927,3.41485,44.393
928,3.41531,44.399
929,3.41869,44.443
930,3.42608,44.539
931,3.43408,44.643
932,3.43054,44.597
933,3.43769,44.69
934,3.43354,44.636
935,3.43777,44.691
936,3.44238,44.751
937,3.45131,44.867
938,3.45462,44.91
939,3.47723,45.204
940,3.46123,44.996
941,3.46538,45.05
942,3.46685,45.069
943,3.47292,45.148
944,3.47438,45.167
945,3.48231,45.27
946,3.48485,45.303
947,3.487,45.331
948,3.48715,45.333
949,3.49446,45.428
950,3.49677,45.458
951,3.50362,45.547
952,3.50285,45.537
953,3.51308,45.67
954,3.51531,45.699
955,3.51777,45.731
956,3.52469,45.821
957,3.52838,45.869
958,3.53092,45.902
959,3.52938,45.882
960,3.53477,45.952
961,3.53854,46.001
962,3.54408,46.073
963,3.54969,46.146
964,3.55592,46.227
965,3.55738,46.246
966,3.56008,46.281
967,3.561,46.293
968,3.57069,46.419
969,3.57454,46.469
970,3.569,46.397
971,3.57254,46.443
972,3.57538,46.48
973,3.58654,46.625
974,3.58662,46.626
975,3.60046,46.806
976,3.59177,46.693
977,3.59062,46.678
978,3.60369,46.848
979,3.60392,46.851
980,3.60762,46.899
981,3.60754,46.898
982,3.67023,47.713
983,3.61638,47.013
984,3.61592,47.007
985,3.62408,47.113
986,3.62754,47.158
987,3.64346,47.365
988,3.63154,47.21
989,3.64085,47.331
990,3.63692,47.28
991,3.64992,47.449
992,3.646,47.398
993,3.651,47.463
994,3.65346,47.495
995,3.65208,47.477
996,3.65938,47.572
997,3.66246,47.612
998,3.66769,47.68
999,3.67138,47.728
1000,3.67469,47.771
1001,3.67792,47.813
1002,3.681,47.853
1003,3.68469,47.901
1004,3.68862,47.952
1005,3.697,48.061
1006,3.69154,47.99
1007,3.69823,48.077
1008,3.70085,48.111
1009,3.71262,48.264
1010,3.71308,48.27
1011,3.71246,48.262
1012,3.71215,48.258
1013,3.71892,48.346
1014,3.72362,48.407
1015,3.72746,48.457
1016,3.73785,48.592
1017,3.734,48.542
1018,3.73508,48.556
1019,3.74185,48.644
1020,3.751,48.763
1021,3.75038,48.755
1022,3.75546,48.821
1023,3.75438,48.807
1024,3.75885,48.865
1025,3.76338,48.924
1026,3.765,48.945
1027,3.77069,49.019
1028,3.77615,49.09
1029,3.77885,49.125
1030,3.78315,49.181
1031,3.78385,49.19
1032,3.78623,49.221
1033,3.79515,49.337
1034,3.79523,49.338
1035,3.80385,49.45
1036,3.80038,49.405
1037,3.808,49.504
1038,3.81415,49.584
1039,3.81769,49.63
1040,3.81931,49.651
1041,3.82177,49.683
1042,3.831,49.803
1043,3.82515,49.727
1044,3.831,49.803
1045,3.83354,49.836
1046,3.83823,49.897
1047,3.83638,49.873
1048,3.83954,49.914
1049,3.854,50.102
1050,3.85508,50.116
1051,3.85731,50.145
1052,3.86192,50.205
1053,3.86346,50.225
1054,3.86146,50.199
1055,3.86515,50.247
1056,3.86938,50.302
1057,3.87254,50.343
1058,3.88123,50.456
1059,3.88908,50.558
1060,3.88292,50.478
1061,3.89638,50.653
1062,3.892,50.596
1063,3.90023,50.703
1064,3.89854,50.681
1065,3.91454,50.889
1066,3.91085,50.841
1067,3.91031,50.834
1068,3.91369,50.878
1069,3.91615,50.91
1070,3.92369,51.008
1071,3.92754,51.058
1072,3.92431,51.016
1073,3.93585,51.166
1074,3.94446,51.278
1075,3.942,51.246
1076,3.95377,51.399
1077,3.94831,51.328
1078,3.96008,51.481
1079,3.95515,51.417
1080,3.95515,51.417
1081,3.96731,51.575
1082,3.96823,51.587
1083,3.97277,51.646
1084,3.97438,51.667
1085,3.97285,51.647
1086,3.98362,51.787
1087,3.983,51.779
1088,3.99615,51.95
1089,3.99662,51.956
1090,3.99608,51.949
1091,4.01377,52.179
1092,4.00608,52.079
1093,4.015,52.195
1094,4.01485,52.193
1095,4.01508,52.196
1096,4.02769,52.36
1097,4.01931,52.251
1098,4.02962,52.385
1099,4.03069,52.399
1100,4.03277,52.426
1101,4.04731,52.615
1102,4.03562,52.463
1103,4.04223,52.549
1104,4.04046,52.526
1105,4.04754,52.618
1106,4.07077,52.92
1107,4.05308,52.69
1108,4.06415,52.834
1109,4.06138,52.798
1110,4.06985,52.908
1111,4.07523,52.978
1112,4.08254,53.073
1113,4.08062,53.048
1114,4.08038,53.045
1115,4.09977,53.297
1116,4.09231,53.2
1117,4.09623,53.251
1118,4.09923,53.29
1119,4.10962,53.425
1120,4.10608,53.379
1121,4.10562,53.373
1122,4.11723,53.524
1123,4.12038,53.565
1124,4.11523,53.498
1125,4.11646,53.514
1126,4.12408,53.613
1127,4.13146,53.709
1128,4.13408,53.743
1129,4.13723,53.784
1130,4.13515,53.757
1131,4.14415,53.874
1132,4.14354,53.866
1133,4.14769,53.92
1134,4.152,53.976
1135,4.24162,55.141
1136,4.17692,54.3
1137,4.16062,54.088
1138,4.16746,54.177
1139,4.17638,54.293
1140,4.18323,54.382
1141,4.18285,54.377
1142,4.18685,54.429
1143,4.184,54.392
1144,4.18408,54.393
1145,4.18754,54.438
1146,4.19808,54.575
1147,4.20746,54.697
1148,4.20808,54.705
1149,4.21685,54.819
1150,4.21185,54.754
1151,4.22615,54.94
1152,4.22723,54.954
1153,4.22331,54.903
1154,4.22485,54.923
1155,4.23362,55.037
1156,4.22785,54.962
1157,4.23962,55.115
1158,4.23954,55.114
1159,4.25338,55.294
1160,4.24823,55.227
1161,4.25377,55.299
1162,4.25454,55.309
1163,4.26031,55.384
1164,4.26515,55.447
1165,4.273,55.549
1166,4.28992,55.769
1167,4.27031,55.514
1168,4.28669,55.727
1169,4.28054,55.647
1170,4.27777,55.611
1171,4.28954,55.764
1172,4.29592,55.847
1173,4.29923,55.89
1174,4.29523,55.838
1175,4.30562,55.973
1176,4.30592,55.977
1177,4.308,56.004
1178,4.31254,56.063
1179,4.31415,56.084
1180,4.32315,56.201
1181,4.33092,56.302
1182,4.33223,56.319
1183,4.33792,56.393
1184,4.33715,56.383
1185,4.34462,56.48
1186,4.34969,56.546
1187,4.34592,56.497
1188,4.35062,56.558
1189,4.35569,56.624
1190,4.35269,56.585
1191,4.36854,56.791
1192,4.36538,56.75
1193,4.37262,56.844
1194,4.43254,57.623
1195,4.39592,57.147
1196,4.38746,57.037
1197,4.38446,56.998
1198,4.38569,57.014
1199,4.39262,57.104
1200,4.397,57.161
1201,4.40254,57.233
1202,4.40331,57.243
1203,4.41508,57.396
1204,4.41738,57.426
1205,4.41062,57.338
1206,4.426,57.538
1207,4.42277,57.496
1208,4.42038,57.465
1209,4.42677,57.548
1210,4.43915,57.709
1211,4.44215,57.748
1212,4.43715,57.683
1213,4.45223,57.879
1214,4.44277,57.756
1215,4.45315,57.891
1216,4.45323,57.892
1217,4.47223,58.139
1218,4.45746,57.947
1219,4.475,58.175
1220,4.46515,58.047
1221,4.47215,58.138
1222,4.47685,58.199
1223,4.48615,58.32
1224,4.49192,58.395
1225,4.48654,58.325
1226,4.49331,58.413
1227,4.50023,58.503
1228,4.50585,58.576
1229,4.516,58.708
1230,4.51738,58.726
1231,4.51285,58.667
1232,4.51485,58.693
1233,4.52415,58.814
1234,4.51977,58.757
1235,4.52185,58.784
1236,4.59808,59.775
1237,5.19677,67.558
1238,4.58046,59.546
1239,4.54254,59.053
1240,4.52646,58.844
1241,4.54146,59.039
1242,4.53823,58.997
1243,4.549,59.137
1244,4.54485,59.083
1245,4.55408,59.203
1246,4.54738,59.116
1247,4.556,59.228
1248,4.55908,59.268
1249,4.56115,59.295
1250,4.57023,59.413
1251,4.57131,59.427
1252,4.57238,59.441
1253,4.58531,59.609
