<version>,<mean_time>,<total>
355,1.08408,53.12
356,1.08929,53.375
357,1.09427,53.619
358,1.09622,53.715
359,1.09727,53.766
360,1.10004,53.902
361,1.10424,54.108
362,1.10306,54.05
363,1.10741,54.263
364,1.10633,54.21
365,1.10961,54.371
366,1.11139,54.458
367,1.11051,54.415
368,1.11329,54.551
369,1.11467,54.619
370,1.11404,54.588
371,1.11818,54.791
372,1.1218,54.968
373,1.12261,55.008
374,1.12776,55.26
375,1.13206,55.471
376,1.12843,55.293
377,1.1331,55.522
378,1.13512,55.621
379,1.13788,55.756
380,1.13843,55.783
381,1.13982,55.851
382,1.14208,55.962
383,1.14665,56.186
384,1.14794,56.249
385,1.15084,56.391
386,1.15327,56.51
387,1.15049,56.374
388,1.15808,56.746
389,1.16194,56.935
390,1.15998,56.839
391,1.16578,57.123
392,1.16769,57.217
393,1.168,57.232
394,1.16947,57.304
395,1.17251,57.453
396,1.17843,57.743
397,1.18114,57.876
398,1.17996,57.818
399,1.17882,57.762
400,1.18339,57.986
401,1.18769,58.197
402,1.18894,58.258
403,1.19455,58.533
404,1.192,58.408
405,1.19443,58.527
406,1.19953,58.777
407,1.20061,58.83
408,1.19906,58.754
409,1.20137,58.867
410,1.20245,58.92
411,1.20957,59.269
412,1.20802,59.193
413,1.21492,59.531
414,1.21202,59.389
415,1.21757,59.661
416,1.21676,59.621
417,1.21894,59.728
418,1.22061,59.81
419,1.22114,59.836
420,1.22273,59.914
421,1.22659,60.103
422,1.22971,60.256
423,1.23037,60.288
424,1.2361,60.569
425,1.23588,60.558
426,1.24788,61.146
427,1.23973,60.747
428,1.23902,60.712
429,1.24208,60.862
430,1.25071,61.285
431,1.24714,61.11
432,1.2479,61.147
433,1.25012,61.256
434,1.25292,61.393
435,1.2502,61.26
436,1.25567,61.528
437,1.25745,61.615
438,1.261,61.789
439,1.26676,62.071
440,1.2668,62.073
441,1.26843,62.153
442,1.26794,62.129
443,1.2759,62.519
444,1.27598,62.523
445,1.2788,62.661
446,1.27761,62.603
447,1.28355,62.894
448,1.28847,63.135
449,1.2909,63.254
450,1.29361,63.387
451,1.29494,63.452
452,1.29555,63.482
453,1.30259,63.827
454,1.30284,63.839
455,1.30294,63.844
456,1.3081,64.097
457,1.3101,64.195
458,1.30978,64.179
459,1.31108,64.243
460,1.31567,64.468
461,1.31537,64.453
462,1.31778,64.571
463,1.32429,64.89
464,1.32088,64.723
465,1.32322,64.838
466,1.32504,64.927
467,1.3308,65.209
468,1.32904,65.123
469,1.33314,65.324
470,1.33261,65.298
471,1.33218,65.277
472,1.33571,65.45
473,1.34478,65.894
474,1.33922,65.622
475,1.34204,65.76
476,1.34702,66.004
477,1.34851,66.077
478,1.34953,66.127
479,1.35957,66.619
480,1.35316,66.305
481,1.35898,66.59
482,1.36296,66.785
483,1.36229,66.752
484,1.36531,66.9
485,1.36571,66.92
486,1.36914,67.088
487,1.38224,67.73
488,1.3778,67.512
489,1.37814,67.529
490,1.3762,67.434
491,1.38037,67.638
492,1.38073,67.656
493,1.38137,67.687
494,1.38339,67.786
495,1.38957,68.089
496,1.39345,68.279
497,1.38627,67.927
498,1.40316,68.755
499,1.39769,68.487
500,1.39392,68.302
501,1.40167,68.682
502,1.39773,68.489
503,1.40439,68.815
504,1.4059,68.889
505,1.40486,68.838
506,1.40945,69.063
507,1.41688,69.427
508,1.42149,69.653
509,1.41363,69.268
510,1.41551,69.36
511,1.42039,69.599
512,1.4211,69.634
513,1.4168,69.423
514,1.43935,70.528
515,1.44606,70.857
516,1.4429,70.702
517,1.42882,70.012
518,1.4321,70.173
519,1.43733,70.429
520,1.43441,70.286
521,1.43682,70.404
522,1.44135,70.626
523,1.44206,70.661
524,1.44247,70.681
525,1.44537,70.823
526,1.45176,71.136
527,1.45271,71.183
528,1.45141,71.119
529,1.45524,71.307
530,1.45814,71.449
531,1.46486,71.778
532,1.45592,71.34
533,1.46367,71.72
534,1.46598,71.833
535,1.46676,71.871
536,1.4672,71.893
537,1.46649,71.858
538,1.47304,72.179
539,1.47545,72.297
540,1.47478,72.264
541,1.47655,72.351
542,1.48286,72.66
543,1.48335,72.684
544,1.48682,72.854
545,1.48367,72.7
546,1.48776,72.9
547,1.49192,73.104
548,1.49267,73.141
549,1.49514,73.262
550,1.49529,73.269
551,1.50331,73.662
552,1.51029,74.004
553,1.50406,73.699
554,1.51402,74.187
555,1.5141,74.191
556,1.51261,74.118
557,1.52127,74.542
558,1.51363,74.168
559,1.52382,74.667
560,1.51924,74.443
561,1.52449,74.7
562,1.52882,74.912
563,1.52496,74.723
564,1.5282,74.882
565,1.52978,74.959
566,1.53649,75.288
567,1.5332,75.127
568,1.53745,75.335
569,1.53843,75.383
570,1.54047,75.483
571,1.54147,75.532
572,1.54151,75.534
573,1.54612,75.76
574,1.54735,75.82
575,1.55124,76.011
576,1.55449,76.17
577,1.56218,76.547
578,1.56133,76.505
579,1.56131,76.504
580,1.56263,76.569
581,1.56635,76.751
582,1.5629,76.582
583,1.56602,76.735
584,1.56873,76.868
585,1.57269,77.062
586,1.57955,77.398
587,1.57686,77.266
588,1.57908,77.375
589,1.59761,78.283
590,1.58308,77.571
591,1.58286,77.56
592,1.58663,77.745
593,1.58682,77.754
594,1.58947,77.884
595,1.5908,77.949
596,1.59547,78.178
597,1.59704,78.255
598,1.59361,78.087
599,1.60231,78.513
600,1.60061,78.43
601,1.60765,78.775
602,1.61247,79.011
603,1.60884,78.833
604,1.61255,79.015
605,1.61331,79.052
606,1.61712,79.239
607,1.62086,79.422
608,1.6242,79.586
609,1.62298,79.526
610,1.62702,79.724
611,1.62547,79.648
612,1.62669,79.708
613,1.63345,80.039
614,1.6321,79.973
615,1.63594,80.161
616,1.63453,80.092
617,1.64186,80.451
618,1.63973,80.347
619,1.63906,80.314
620,1.64049,80.384
621,1.64627,80.667
622,1.64894,80.798
623,1.65114,80.906
624,1.65178,80.937
625,1.65816,81.25
626,1.65533,81.111
627,1.65761,81.223
628,1.66222,81.449
629,1.66682,81.674
630,1.66412,81.542
631,1.66684,81.675
632,1.67102,81.88
633,1.67076,81.867
634,1.67184,81.92
635,1.6722,81.938
636,1.67555,82.102
637,1.68263,82.449
638,1.68618,82.623
639,1.68418,82.525
640,1.68473,82.552
641,1.68761,82.693
642,1.69145,82.881
643,1.68635,82.631
644,1.68869,82.746
645,1.69765,83.185
646,1.70004,83.302
647,1.692,82.908
648,1.70186,83.391
649,1.70049,83.324
650,1.70363,83.478
651,1.70402,83.497
652,1.70251,83.423
653,1.70655,83.621
654,1.71527,84.048
655,1.71227,83.901
656,1.71492,84.031
657,1.71608,84.088
658,1.72427,84.489
659,1.71865,84.214
660,1.71769,84.167
661,1.71902,84.232
662,1.72265,84.41
663,1.72676,84.611
664,1.72716,84.631
665,1.73422,84.977
666,1.73441,84.986
667,1.73578,85.053
668,1.73788,85.156
669,1.7438,85.446
670,1.7428,85.397
671,1.74518,85.514
672,1.74598,85.553
673,1.74661,85.584
674,1.74669,85.588
675,1.75253,85.874
676,1.75214,85.855
677,1.75465,85.978
678,1.75814,86.149
679,1.75731,86.108
680,1.76386,86.429
681,1.76437,86.454
682,1.76186,86.331
683,1.76735,86.6
684,1.77224,86.84
685,1.76794,86.629
686,1.77594,87.021
687,1.78037,87.238
688,1.78092,87.265
689,1.78706,87.566
690,1.78161,87.299
691,1.7852,87.475
692,1.78412,87.422
693,1.78278,87.356
694,1.78743,87.584
695,1.79214,87.815
696,1.79149,87.783
697,1.79508,87.959
698,1.79543,87.976
699,1.79935,88.168
700,1.80237,88.316
701,1.80547,88.468
702,1.80627,88.507
703,1.80759,88.572
704,1.81037,88.708
705,1.80849,88.616
706,1.81647,89.007
707,1.81827,89.095
708,1.81596,88.982
709,1.81984,89.172
710,1.82304,89.329
711,1.82916,89.629
712,1.82065,89.212
713,1.83002,89.671
714,1.83043,89.691
715,1.82824,89.584
716,1.83061,89.7
717,1.83551,89.94
718,1.84161,90.239
719,1.84157,90.237
720,1.84514,90.412
721,1.84129,90.223
722,1.844,90.356
723,1.845,90.405
724,1.84655,90.481
725,1.84959,90.63
726,1.854,90.846
727,1.85712,90.999
728,1.85563,90.926
729,1.85753,91.019
730,1.86155,91.216
731,1.86347,91.31
732,1.86506,91.388
733,1.86565,91.417
734,1.86953,91.607
735,1.87335,91.794
736,1.86871,91.567
737,1.87078,91.668
738,1.8752,91.885
739,1.87606,91.927
740,1.88114,92.176
741,1.88765,92.495
742,1.88545,92.387
743,1.88602,92.415
744,1.88888,92.555
745,1.88865,92.544
746,1.8959,92.899
747,1.90063,93.131
748,1.89724,92.965
749,1.90351,93.272
750,1.90255,93.225
751,1.90322,93.258
752,1.90343,93.268
753,1.91004,93.592
754,1.90853,93.518
755,1.90827,93.505
756,1.91192,93.684
757,1.92247,94.201
758,1.93216,94.676
759,1.91647,93.907
760,1.92178,94.167
761,1.92288,94.221
762,1.92645,94.396
763,1.92922,94.532
764,1.92614,94.381
765,1.93341,94.737
766,1.93243,94.689
767,1.93388,94.76
768,1.93635,94.881
769,1.94294,95.204
770,1.94355,95.234
771,1.94451,95.281
772,1.94284,95.199
773,1.947,95.403
774,1.94884,95.493
775,1.94927,95.514
776,1.95098,95.598
777,1.95592,95.84
778,1.95841,95.962
779,1.95869,95.976
780,1.95929,96.005
781,1.96429,96.25
782,1.9671,96.388
783,1.96735,96.4
784,1.97255,96.655
785,1.96782,96.423
786,1.97245,96.65
787,1.97414,96.733
788,1.97557,96.803
789,1.98351,97.192
790,1.9778,96.912
791,1.98018,97.029
792,1.98104,97.071
793,1.98355,97.194
794,1.98398,97.215
795,1.98284,97.159
796,1.98359,97.196
797,1.98745,97.385
798,1.98665,97.346
799,1.98786,97.405
800,1.98947,97.484
801,1.9949,97.75
802,1.99586,97.797
803,1.99569,97.789
804,1.99873,97.938
805,2.00259,98.127
806,2.00322,98.158
807,2.00761,98.373
808,2.00708,98.347
809,2.01112,98.545
810,2.01741,98.853
811,2.02012,98.986
812,2.01278,98.626
813,2.02341,99.147
814,2.02822,99.383
815,2.02745,99.345
816,2.02529,99.239
817,2.02647,99.297
818,2.03541,99.735
819,2.03057,99.498
820,2.03351,99.642
821,2.0381,99.867
822,2.04106,100.012
823,2.03622,99.775
824,2.03961,99.941
825,2.04106,100.012
826,2.04176,100.046
827,2.04416,100.164
828,2.04222,100.069
829,2.04843,100.373
830,2.05033,100.466
831,2.05702,100.794
832,2.05604,100.746
833,2.06018,100.949
834,2.05894,100.888
835,2.06035,100.957
836,2.06078,100.978
837,2.06796,101.33
838,2.07176,101.516
839,2.06996,101.428
840,2.06992,101.426
841,2.08143,101.99
842,2.07763,101.804
843,2.07655,101.751
844,2.07492,101.671
845,2.08259,102.047
846,2.08384,102.108
847,2.08182,102.009
848,2.08771,102.298
849,2.0921,102.513
850,2.09053,102.436
851,2.09114,102.466
852,2.09873,102.838
853,2.09649,102.728
854,2.09837,102.82
855,2.09929,102.865
856,2.10239,103.017
857,2.10196,102.996
858,2.10182,102.989
859,2.10512,103.151
860,2.10773,103.279
861,2.11612,103.69
862,2.11435,103.603
863,2.12061,103.91
864,2.11547,103.658
865,2.12567,104.158
866,2.12416,104.084
867,2.12043,103.901
868,2.12563,104.156
869,2.13169,104.453
870,2.13082,104.41
871,2.13149,104.443
872,2.13741,104.733
873,2.13437,104.584
874,2.13569,104.649
875,2.13831,104.777
876,2.14424,105.068
877,2.13743,104.734
878,2.14502,105.106
879,2.14384,105.048
880,2.14955,105.328
881,2.1539,105.541
882,2.15602,105.645
883,2.15837,105.76
884,2.14943,105.322
885,2.15804,105.744
886,2.15841,105.762
887,2.16441,106.056
888,2.16298,105.986
889,2.16698,106.182
890,2.16935,106.298
891,2.17639,106.643
892,2.17557,106.603
893,2.18206,106.921
894,2.18157,106.897
895,2.18553,107.091
896,2.18282,106.958
897,2.18814,107.219
898,2.18867,107.245
899,2.19027,107.323
900,2.19051,107.335
901,2.19376,107.494
902,2.19639,107.623
903,2.1951,107.56
904,2.44384,119.748
905,2.30306,112.85
906,2.20229,107.912
907,2.20451,108.021
908,2.20596,108.092
909,2.21127,108.352
910,2.21204,108.39
911,2.21039,108.309
912,2.21631,108.599
913,2.21922,108.742
914,2.22349,108.951
915,2.22092,108.825
916,2.21841,108.702
917,2.22347,108.95
918,2.23053,109.296
919,2.22345,108.949
920,2.2259,109.069
921,2.23449,109.49
922,2.22792,109.168
923,2.2308,109.309
924,2.23818,109.671
925,2.24443,109.977
926,2.23696,109.611
927,2.24441,109.976
928,2.24435,109.973
929,2.24486,109.998
930,2.24665,110.086
931,2.25127,110.312
932,2.24894,110.198
933,2.25245,110.37
934,2.25076,110.287
935,2.25298,110.396
936,2.25465,110.478
937,2.25816,110.65
938,2.25896,110.689
939,2.26673,111.07
940,2.26861,111.162
941,2.26859,111.161
942,2.27796,111.62
943,2.26749,111.107
944,2.27216,111.336
945,2.27453,111.452
946,2.27886,111.664
947,2.27416,111.434
948,2.2798,111.71
949,2.2838,111.906
950,2.28298,111.866
951,2.28322,111.878
952,2.29033,112.226
953,2.28986,112.203
954,2.29655,112.531
955,2.2959,112.499
956,2.2928,112.347
957,2.29484,112.447
958,2.29622,112.515
959,2.29682,112.544
960,2.30224,112.81
961,2.31114,113.246
962,2.30359,112.876
963,2.30753,113.069
964,2.31067,113.223
965,2.31549,113.459
966,2.31851,113.607
967,2.31639,113.503
968,2.31878,113.62
969,2.31853,113.608
970,2.32196,113.776
971,2.32518,113.934
972,2.32661,114.004
973,2.32127,113.742
974,2.32663,114.005
975,2.33224,114.28
976,2.32751,114.048
977,2.33241,114.288
978,2.33269,114.302
979,2.34071,114.695
980,2.33847,114.585
981,2.33616,114.472
982,2.34182,114.749
983,2.34192,114.754
984,2.34835,115.069
985,2.35343,115.318
986,2.34996,115.148
987,2.34935,115.118
988,2.35063,115.181
989,2.35204,115.25
990,2.38371,116.802
991,2.37578,116.413
992,2.35996,115.638
993,2.35798,115.541
994,2.35916,115.599
995,2.36871,116.067
996,2.36453,115.862
997,2.37288,116.271
998,2.36727,115.996
999,2.3678,116.022
1000,2.36786,116.025
1001,2.37814,116.529
1002,2.37618,116.433
1003,2.37816,116.53
1004,2.38869,117.046
1005,2.37969,116.605
1006,2.3851,116.87
1007,2.38455,116.843
1008,2.39027,117.123
1009,2.3908,117.149
1010,2.38722,116.974
1011,2.39259,117.237
1012,2.39102,117.16
1013,2.40351,117.772
1014,2.40349,117.771
1015,2.39884,117.543
1016,2.39749,117.477
1017,2.40647,117.917
1018,2.4069,117.938
1019,2.41333,118.253
1020,2.41327,118.25
1021,2.41451,118.311
1022,2.41314,118.244
1023,2.42233,118.694
1024,2.4189,118.526
1025,2.42651,118.899
1026,2.42351,118.752
1027,2.42951,119.046
1028,2.4272,118.933
1029,2.42882,119.012
1030,2.42978,119.059
1031,2.43557,119.343
1032,2.4339,119.261
1033,2.44306,119.71
1034,2.43586,119.357
1035,2.44631,119.869
1036,2.44953,120.027
1037,2.44635,119.871
1038,2.44712,119.909
1039,2.44914,120.008
1040,2.45018,120.059
1041,2.45171,120.134
1042,2.45614,120.351
1043,2.46002,120.541
1044,2.45878,120.48
1045,2.46696,120.881
1046,2.46267,120.671
1047,2.46957,121.009
1048,2.47006,121.033
1049,2.46447,120.759
1050,2.47437,121.244
1051,2.48696,121.861
1052,2.47294,121.174
1053,2.47894,121.468
1054,2.48222,121.629
1055,2.49278,122.146
1056,2.47759,121.402
1057,2.48902,121.962
1058,2.49467,122.239
1059,2.49716,122.361
1060,2.49014,122.017
1061,2.49586,122.297
1062,2.49645,122.326
1063,2.49757,122.381
1064,2.49678,122.342
1065,2.50492,122.741
1066,2.50127,122.562
1067,2.49973,122.487
1068,2.50694,122.84
1069,2.50518,122.754
1070,2.50445,122.718
1071,2.50714,122.85
1072,2.5148,123.225
1073,2.51298,123.136
1074,2.51524,123.247
1075,2.51886,123.424
1076,2.51543,123.256
1077,2.521,123.529
1078,2.52045,123.502
1079,2.52702,123.824
1080,2.52659,123.803
1081,2.52831,123.887
1082,2.52792,123.868
1083,2.53894,124.408
1084,2.53398,124.165
1085,2.53355,124.144
1086,2.53782,124.353
1087,2.54606,124.757
1088,2.54608,124.758
1089,2.54771,124.838
1090,2.54304,124.609
1091,2.55537,125.213
1092,2.54622,124.765
1093,2.54551,124.73
1094,2.55302,125.098
1095,2.55939,125.41
1096,2.55427,125.159
1097,2.55543,125.216
1098,2.55865,125.374
1099,2.56057,125.468
1100,2.56741,125.803
1101,2.56233,125.554
1102,2.56498,125.684
1103,2.57061,125.96
1104,2.5719,126.023
1105,2.57055,125.957
1106,2.5699,125.925
1107,2.57414,126.133
1108,2.57784,126.314
1109,2.58453,126.642
1110,2.58143,126.49
1111,2.58488,126.659
1112,2.58302,126.568
1113,2.58043,126.441
1114,2.58859,126.841
1115,2.58986,126.903
1116,2.59237,127.026
1117,2.59335,127.074
1118,2.59796,127.3
1119,2.60184,127.49
1120,2.59947,127.374
1121,2.60165,127.481
1122,2.60278,127.536
1123,2.60547,127.668
1124,2.60543,127.666
1125,2.60771,127.778
1126,2.60763,127.774
1127,2.6119,127.983
1128,2.61429,128.1
1129,2.61373,128.073
1130,2.61661,128.214
1131,2.61837,128.3
1132,2.62073,128.416
1133,2.62063,128.411
1134,2.61863,128.313
1135,2.62904,128.823
1136,2.62645,128.696
1137,2.62665,128.706
1138,2.63135,128.936
1139,2.63035,128.887
1140,2.63512,129.121
1141,2.63259,128.997
1142,2.63606,129.167
1143,2.64469,129.59
1144,2.64222,129.469
1145,2.64576,129.642
1146,2.64665,129.686
1147,2.65004,129.852
1148,2.65224,129.96
1149,2.65406,130.049
1150,2.65143,129.92
1151,2.65861,130.272
1152,2.65657,130.172
1153,2.67196,130.926
1154,2.66202,130.439
1155,2.67049,130.854
1156,2.66569,130.619
1157,2.67306,130.98
1158,2.66694,130.68
1159,2.66788,130.726
1160,2.67394,131.023
1161,2.67184,130.92
1162,2.67698,131.172
1163,2.67988,131.314
1164,2.67945,131.293
1165,2.68004,131.322
1166,2.6891,131.766
1167,2.68792,131.708
1168,2.69188,131.902
1169,2.69265,131.94
1170,2.69027,131.823
1171,2.69106,131.862
1172,2.69912,132.257
1173,2.69516,132.063
1174,2.69967,132.284
1175,2.70141,132.369
1176,2.70451,132.521
1177,2.70522,132.556
1178,2.71043,132.811
1179,2.71139,132.858
1180,2.70931,132.756
1181,2.7131,132.942
1182,2.71782,133.173
1183,2.72602,133.575
1184,2.72478,133.514
1185,2.72078,133.318
1186,2.72859,133.701
1187,2.73178,133.857
1188,2.73084,133.811
1189,2.73676,134.101
1190,2.73461,133.996
1191,2.73894,134.208
1192,2.7381,134.167
1193,2.73753,134.139
1194,2.74578,134.543
1195,2.74239,134.377
1196,2.75408,134.95
1197,2.75157,134.827
1198,2.74749,134.627
1199,2.75004,134.752
1200,2.76008,135.244
1201,2.75324,134.909
1202,2.75906,135.194
1203,2.76206,135.341
1204,2.76096,135.287
1205,2.76541,135.505
1206,2.76733,135.599
1207,2.76698,135.582
1208,2.76729,135.597
1209,2.77112,135.785
1210,2.76718,135.592
1211,2.77498,135.974
1212,2.77496,135.973
1213,2.77994,136.217
1214,2.78394,136.413
1215,2.78206,136.321
1216,2.78427,136.429
1217,2.78961,136.691
1218,2.7881,136.617
1219,2.7922,136.818
1220,2.7871,136.568
1221,2.79898,137.15
1222,2.79998,137.199
1223,2.79657,137.032
1224,2.80543,137.466
1225,2.79961,137.181
1226,2.80116,137.257
1227,2.80798,137.591
1228,2.8072,137.553
1229,2.80733,137.559
1230,2.80537,137.463
1231,2.81822,138.093
1232,2.81837,138.1
1233,2.81673,138.02
1234,2.81759,138.062
1235,2.82982,138.661
1236,2.82806,138.575
1237,2.83484,138.907
1238,2.83206,138.771
1239,2.83963,139.142
1240,2.84735,139.52
1241,2.85096,139.697
1242,2.85141,139.719
1243,2.84445,139.378
1244,2.84682,139.494
1245,2.85835,140.059
1246,2.85124,139.711
1247,2.85322,139.808
