<version>,<mean_time>,<total>
313,1.274,16.562
314,1.278,16.614
315,1.28446,16.698
316,1.28262,16.674
317,1.29138,16.788
318,1.29877,16.884
319,1.30038,16.905
320,1.30138,16.918
321,1.30777,17.001
322,1.31385,17.08
323,1.31654,17.115
324,1.32362,17.207
325,1.32215,17.188
326,1.32862,17.272
327,1.32931,17.281
328,1.333,17.329
329,1.33662,17.376
330,1.34485,17.483
331,1.34892,17.536
332,1.34715,17.513
333,1.35238,17.581
334,1.35138,17.568
335,1.35846,17.66
336,1.35877,17.664
337,1.36346,17.725
338,1.36662,17.766
339,1.37469,17.871
340,1.39385,18.12
341,1.39331,18.113
342,1.38869,18.053
343,1.39615,18.15
344,1.396,18.148
345,1.40008,18.201
346,1.40715,18.293
347,1.40492,18.264
348,1.41231,18.36
349,1.41815,18.436
350,1.41954,18.454
351,1.41954,18.454
352,1.42608,18.539
353,1.42431,18.516
354,1.43031,18.594
355,1.43338,18.634
356,1.44,18.72
357,1.44854,18.831
358,1.44685,18.809
359,1.44662,18.806
360,1.45792,18.953
361,1.45769,18.95
362,1.45815,18.956
363,1.46608,19.059
364,1.46823,19.087
365,1.47292,19.148
366,1.47685,19.199
367,1.47831,19.218
368,1.48062,19.248
369,1.48623,19.321
370,1.48977,19.367
371,1.49638,19.453
372,1.49531,19.439
373,1.50569,19.574
374,1.50677,19.588
375,1.50723,19.594
376,1.51008,19.631
377,1.52277,19.796
378,1.51692,19.72
379,1.525,19.825
380,1.52969,19.886
381,1.53108,19.904
382,1.53662,19.976
383,1.53715,19.983
384,1.54277,20.056
385,1.541,20.033
386,1.55246,20.182
387,1.55369,20.198
388,1.55215,20.178
389,1.55377,20.199
390,1.56492,20.344
391,1.55946,20.273
392,1.56962,20.405
393,1.56708,20.372
394,1.57446,20.468
395,1.58154,20.56
396,1.586,20.618
397,1.58431,20.596
398,1.59192,20.695
399,1.59269,20.705
400,1.59369,20.718
401,1.59892,20.786
402,1.60769,20.9
403,1.60531,20.869
404,1.61254,20.963
405,1.61485,20.993
406,1.61877,21.044
407,1.61946,21.053
408,1.62315,21.101
409,1.62615,21.14
410,1.64754,21.418
411,1.63485,21.253
412,1.642,21.346
413,1.64162,21.341
414,1.64577,21.395
415,1.64892,21.436
416,1.66108,21.594
417,1.65654,21.535
418,1.66231,21.61
419,1.66446,21.638
420,1.66838,21.689
421,1.67269,21.745
422,1.68108,21.854
423,1.67854,21.821
424,1.69569,22.044
425,1.68423,21.895
426,1.69362,22.017
427,1.70092,22.112
428,1.70146,22.119
429,1.70092,22.112
430,1.70985,22.228
431,1.70931,22.221
432,1.71385,22.28
433,1.72138,22.378
434,1.725,22.425
435,1.72408,22.413
436,1.72585,22.436
437,1.73077,22.5
438,1.735,22.555
439,1.73523,22.558
440,1.74,22.62
441,1.74238,22.651
442,1.75031,22.754
443,1.75062,22.758
444,1.76477,22.942
445,1.75823,22.857
446,1.76438,22.937
447,1.766,22.958
448,1.77192,23.035
449,1.77569,23.084
450,1.77831,23.118
451,1.78523,23.208
452,1.79177,23.293
453,1.79046,23.276
454,1.80485,23.463
455,1.815,23.595
456,1.80523,23.468
457,1.80562,23.473
458,1.81938,23.652
459,1.81323,23.572
460,1.83,23.79
461,1.82146,23.679
462,1.82754,23.758
463,1.828,23.764
464,1.83738,23.886
465,2.40523,31.268
466,1.99192,25.895
467,1.84285,23.957
468,1.85708,24.142
469,1.85654,24.135
470,1.85892,24.166
471,1.86431,24.236
472,1.86731,24.275
473,1.87162,24.331
474,1.87262,24.344
475,1.87631,24.392
476,1.88523,24.508
477,1.87992,24.439
478,1.88508,24.506
479,1.892,24.596
480,1.89208,24.597
481,1.90631,24.782
482,1.90908,24.818
483,1.907,24.791
484,1.90931,24.821
485,1.91177,24.853
486,1.92977,25.087
487,1.91862,24.942
488,1.92923,25.08
489,1.92685,25.049
490,1.93246,25.122
491,1.939,25.207
492,1.947,25.311
493,1.95038,25.355
494,1.94792,25.323
495,1.95969,25.476
496,1.96431,25.536
497,1.96323,25.522
498,1.96277,25.516
499,1.97208,25.637
500,1.96723,25.574
501,1.97069,25.619
502,1.97477,25.672
503,1.97654,25.695
504,1.98338,25.784
505,1.98477,25.802
506,1.99077,25.88
507,1.988,25.844
508,1.99631,25.952
509,1.99862,25.982
510,1.99938,25.992
511,2.00531,26.069
512,2.00962,26.125
513,2.01054,26.137
514,2.01662,26.216
515,2.01485,26.193
516,2.02546,26.331
517,2.02915,26.379
518,2.03231,26.42
519,2.03185,26.414
520,2.04808,26.625
521,2.04354,26.566
522,2.05085,26.661
523,2.04962,26.645
524,2.05469,26.711
525,2.05985,26.778
526,2.06508,26.846
527,2.068,26.884
528,2.06862,26.892
529,2.069,26.897
530,2.08062,27.048
531,2.08523,27.108
532,2.08554,27.112
533,2.09454,27.229
534,2.09523,27.238
535,2.10315,27.341
536,2.09662,27.256
537,2.10315,27.341
538,2.10585,27.376
539,2.11662,27.516
540,2.11508,27.496
541,2.12308,27.6
542,2.13415,27.744
543,2.13323,27.732
544,2.14531,27.889
545,2.148,27.924
546,2.15523,28.018
547,2.14723,27.914
548,2.15838,28.059
549,2.15923,28.07
550,2.16092,28.092
551,2.16538,28.15
552,2.17477,28.272
553,2.17646,28.294
554,2.18285,28.377
555,2.18977,28.467
556,2.18154,28.36
557,2.19338,28.514
558,2.194,28.522
559,2.19592,28.547
560,2.19915,28.589
561,2.19538,28.54
562,2.199,28.587
563,2.19977,28.597
564,2.20492,28.664
565,2.21569,28.804
566,2.21215,28.758
567,2.21746,28.827
568,2.22385,28.91
569,2.22592,28.937
570,2.23508,29.056
571,2.22715,28.953
572,2.23646,29.074
573,2.23515,29.057
574,2.24108,29.134
575,2.24777,29.221
576,2.25415,29.304
577,2.25715,29.343
578,2.25992,29.379
579,2.26808,29.485
580,2.26546,29.451
581,2.26446,29.438
582,2.26946,29.503
583,2.27146,29.529
584,2.27223,29.539
585,2.28,29.64
586,2.279,29.627
587,2.28008,29.641
588,2.29354,29.816
589,2.29946,29.893
590,2.29508,29.836
591,2.307,29.991
592,2.30315,29.941
593,2.30577,29.975
594,2.314,30.082
595,2.31423,30.085
596,2.32138,30.178
597,2.32292,30.198
598,2.32954,30.284
599,2.33762,30.389
600,2.33538,30.36
601,2.33969,30.416
602,2.33977,30.417
603,2.347,30.511
604,2.35585,30.626
605,2.35285,30.587
606,2.35854,30.661
607,2.36123,30.696
608,2.361,30.693
609,2.36954,30.804
610,2.372,30.836
611,2.37592,30.887
612,2.38269,30.975
613,2.38962,31.065
614,2.38731,31.035
615,2.38815,31.046
616,2.39538,31.14
617,2.39608,31.149
618,2.40415,31.254
619,2.408,31.304
620,2.40969,31.326
621,2.40815,31.306
622,2.41346,31.375
623,2.42369,31.508
624,2.41985,31.458
625,2.42585,31.536
626,2.431,31.603
627,2.43746,31.687
628,2.43454,31.649
629,2.44369,31.768
630,2.454,31.902
631,2.46138,31.998
632,2.46131,31.997
633,2.46277,32.016
634,2.47008,32.111
635,2.47538,32.18
636,2.48346,32.285
637,2.48046,32.246
638,2.47792,32.213
639,2.49085,32.381
640,2.50108,32.514
641,2.491,32.383
642,2.49777,32.471
643,2.50377,32.549
644,2.51115,32.645
645,2.50815,32.606
646,2.50808,32.605
647,2.51785,32.732
648,2.52815,32.866
649,2.52285,32.797
650,2.52792,32.863
651,2.53123,32.906
652,2.55254,33.183
653,2.53615,32.97
654,2.53854,33.001
655,2.54346,33.065
656,2.544,33.072
657,2.54254,33.053
658,2.54269,33.055
659,2.54523,33.088
660,2.55538,33.22
661,2.55454,33.209
662,2.55462,33.21
663,2.55831,33.258
664,2.57346,33.455
665,2.58354,33.586
666,2.58069,33.549
667,2.579,33.527
668,2.57946,33.533
669,2.58362,33.587
670,2.59231,33.7
671,2.59315,33.711
672,2.59777,33.771
673,2.60246,33.832
674,2.61223,33.959
675,2.61177,33.953
676,2.61154,33.95
677,2.61192,33.955
678,2.62108,34.074
679,2.62362,34.107
680,2.62323,34.102
681,2.62808,34.165
682,2.63569,34.264
683,2.65015,34.452
684,2.64246,34.352
685,2.64454,34.379
686,2.642,34.346
687,2.66038,34.585
688,2.65262,34.484
689,2.65415,34.504
690,2.66331,34.623
691,2.66546,34.651
692,2.66762,34.679
693,2.67031,34.714
694,2.74115,35.635
695,2.68762,34.939
696,2.67946,34.833
697,2.68938,34.962
698,2.69154,34.99
699,2.70585,35.176
700,2.69762,35.069
701,2.69438,35.027
702,2.70608,35.179
703,2.70469,35.161
704,2.70531,35.169
705,2.71692,35.32
706,2.71215,35.258
707,2.71738,35.326
708,2.72538,35.43
709,2.72608,35.439
710,2.72623,35.441
711,2.73931,35.611
712,2.73462,35.55
713,2.75631,35.832
714,2.74423,35.675
715,2.75223,35.779
716,2.75185,35.774
717,2.75123,35.766
718,2.76146,35.899
719,2.76131,35.897
720,2.77131,36.027
721,2.76731,35.975
722,2.76977,36.007
723,2.77946,36.133
724,2.78423,36.195
725,2.78385,36.19
726,2.78777,36.241
727,2.79762,36.369
728,2.78923,36.26
729,2.80038,36.405
730,2.80308,36.44
731,2.81354,36.576
732,2.80792,36.503
733,2.81577,36.605
734,2.81846,36.64
735,2.827,36.751
736,2.82446,36.718
737,2.82462,36.72
738,2.83531,36.859
739,2.83962,36.915
740,2.83392,36.841
741,2.84808,37.025
742,2.84492,36.984
743,2.85108,37.064
744,2.85123,37.066
745,2.85577,37.125
746,2.86138,37.198
747,2.86085,37.191
748,2.87269,37.345
749,2.86431,37.236
750,2.87862,37.422
751,2.88338,37.484
752,2.88969,37.566
753,2.88162,37.461
754,2.88285,37.477
755,2.89692,37.66
756,2.899,37.687
757,2.90877,37.814
758,2.89723,37.664
759,2.91646,37.914
760,2.92177,37.983
761,2.92515,38.027
762,2.93177,38.113
763,2.93238,38.121
764,2.93985,38.218
765,2.94292,38.258
766,2.94469,38.281
767,2.95846,38.46
768,2.97092,38.622
769,2.96254,38.513
770,2.96015,38.482
771,2.96431,38.536
772,2.97231,38.64
773,2.97292,38.648
774,2.97462,38.67
775,2.98469,38.801
776,2.985,38.805
777,2.986,38.818
778,2.98669,38.827
779,2.99554,38.942
780,3.00092,39.012
781,2.99846,38.98
782,3.00708,39.092
783,2.98992,38.869
784,2.99854,38.981
785,2.993,38.909
786,3.004,39.052
787,3.00454,39.059
788,3.00692,39.09
789,3.01654,39.215
790,3.00985,39.128
791,3.015,39.195
792,3.023,39.299
793,3.02154,39.28
794,3.03446,39.448
795,3.04308,39.56
796,3.04477,39.582
797,3.04277,39.556
798,3.04877,39.634
799,3.05362,39.697
800,3.06038,39.785
801,3.06654,39.865
802,3.06938,39.902
803,3.06954,39.904
804,3.07123,39.926
805,3.07723,40.004
806,3.07608,39.989
807,3.08838,40.149
808,3.08554,40.112
809,3.09562,40.243
810,3.09654,40.255
811,3.10085,40.311
812,3.10354,40.346
813,3.105,40.365
814,3.10462,40.36
815,3.11777,40.531
816,3.11946,40.553
817,3.11423,40.485
818,3.10415,40.354
819,3.11308,40.47
820,3.10946,40.423
821,3.12438,40.617
822,3.13923,40.81
823,3.13954,40.814
824,3.13477,40.752
825,3.14985,40.948
826,3.21823,41.837
827,3.15085,40.961
828,3.15669,41.037
829,3.15908,41.068
830,3.15415,41.004
831,3.17262,41.244
832,3.16769,41.18
833,3.17385,41.26
834,3.17269,41.245
835,3.18231,41.37
836,3.18269,41.375
837,3.18931,41.461
838,3.18515,41.407
839,3.19015,41.472
840,3.19377,41.519
841,3.19831,41.578
842,3.20885,41.715
843,3.21623,41.811
844,3.21223,41.759
845,3.21208,41.757
846,3.22338,41.904
847,3.22908,41.978
848,3.22038,41.865
849,3.22808,41.965
850,3.23715,42.083
851,3.21815,41.836
852,3.22877,41.974
853,3.23146,42.009
854,3.24662,42.206
855,3.25562,42.323
856,3.25192,42.275
857,3.25292,42.288
858,3.26446,42.438
859,3.26954,42.504
860,3.26346,42.425
861,3.26662,42.466
862,3.28131,42.657
863,3.28123,42.656
864,3.28677,42.728
865,3.29292,42.808
866,3.29031,42.774
867,3.29631,42.852
868,3.29785,42.872
869,3.30392,42.951
870,3.30308,42.94
871,3.31177,43.053
872,3.31246,43.062
873,3.31,43.03
874,3.29869,42.883
875,3.31062,43.038
876,3.31077,43.04
877,3.31485,43.093
878,3.31938,43.152
879,3.31569,43.104
880,3.32008,43.161
881,3.32069,43.169
882,3.32577,43.235
883,3.34362,43.467
884,3.41046,44.336
885,3.34369,43.468
886,3.34338,43.464
887,3.34646,43.504
888,3.35354,43.596
889,3.35562,43.623
890,3.36015,43.682
891,3.361,43.693
892,3.36715,43.773
893,3.36392,43.731
894,3.37385,43.86
895,3.38408,43.993
896,3.37785,43.912
897,3.38192,43.965
898,3.38754,44.038
899,3.39177,44.093
900,3.39246,44.102
901,3.40415,44.254
902,3.40962,44.325
903,3.40546,44.271
904,3.409,44.317
905,3.41492,44.394
906,3.41808,44.435
907,3.42654,44.545
908,3.42592,44.537
909,3.42223,44.489
910,3.42708,44.552
911,3.43408,44.643
912,3.438,44.694
913,3.44354,44.766
914,3.44062,44.728
915,3.453,44.889
916,3.45385,44.9
917,3.45992,44.979
918,3.45085,44.861
919,3.46015,44.982
920,3.46031,44.984
921,3.48285,45.277
922,3.47077,45.12
923,3.46623,45.061
924,3.48023,45.243
925,3.47938,45.232
926,3.48546,45.311
927,3.49823,45.477
928,3.48262,45.274
929,3.495,45.435
930,3.49708,45.462
931,3.51392,45.681
932,3.50208,45.527
933,3.50392,45.551
934,3.51615,45.71
935,3.51215,45.658
936,3.51985,45.758
937,3.52854,45.871
938,3.51554,45.702
939,3.52346,45.805
940,3.53062,45.898
941,3.53577,45.965
942,3.53708,45.982
943,3.53915,46.009
944,3.544,46.072
945,3.54408,46.073
946,3.54769,46.12
947,3.56085,46.291
948,3.55754,46.248
949,3.56238,46.311
950,3.56931,46.401
951,3.56908,46.398
952,3.57969,46.536
953,3.57715,46.503
954,3.582,46.566
955,3.59115,46.685
956,3.59892,46.786
957,3.59577,46.745
958,3.58377,46.589
959,3.59885,46.785
960,3.60646,46.884
961,3.60615,46.88
962,3.60469,46.861
963,3.61285,46.967
964,3.61446,46.988
965,3.61308,46.97
966,3.63708,47.282
967,3.62585,47.136
968,3.62738,47.156
969,3.64477,47.382
970,3.63246,47.222
971,3.63485,47.253
972,3.64731,47.415
973,3.64854,47.431
974,3.63685,47.279
975,3.65031,47.454
976,3.65223,47.479
977,3.65323,47.492
978,3.66669,47.667
979,3.66369,47.628
980,3.66738,47.676
981,3.66562,47.653
982,3.66592,47.657
983,3.67469,47.771
984,3.68177,47.863
985,3.682,47.866
986,3.68254,47.873
987,3.69938,48.092
988,3.69823,48.077
989,3.70708,48.192
990,3.71054,48.237
991,3.71254,48.263
992,3.70585,48.176
993,3.72546,48.431
994,3.71623,48.311
995,3.724,48.412
996,3.73277,48.526
997,3.73515,48.557
998,3.72569,48.434
999,3.738,48.594
1000,3.73831,48.598
1001,3.74162,48.641
1002,3.74731,48.715
1003,3.75446,48.808
1004,3.75223,48.779
1005,3.76531,48.949
1006,3.75638,48.833
1007,3.76731,48.975
1008,3.76723,48.974
1009,3.77954,49.134
1010,3.77731,49.105
1011,3.79215,49.298
1012,3.79008,49.271
1013,3.795,49.335
1014,3.79208,49.297
1015,3.81408,49.583
1016,3.8,49.4
1017,3.80862,49.512
1018,3.83285,49.827
1019,3.81992,49.659
1020,3.83277,49.826
1021,3.82608,49.739
1022,3.82362,49.707
1023,3.84169,49.942
1024,3.84115,49.935
1025,3.84062,49.928
1026,3.85254,50.083
1027,3.848,50.024
1028,3.84654,50.005
1029,3.85215,50.078
1030,3.85592,50.127
1031,3.85631,50.132
1032,3.86569,50.254
1033,3.86738,50.276
1034,3.85831,50.158
1035,3.86992,50.309
1036,3.87762,50.409
1037,3.87738,50.406
1038,3.88038,50.445
1039,3.892,50.596
1040,3.88062,50.448
1041,3.89262,50.604
1042,3.887,50.531
1043,3.89531,50.639
1044,3.905,50.765
1045,3.91008,50.831
1046,3.91292,50.868
1047,3.91638,50.913
1048,3.91092,50.842
1049,3.919,50.947
1050,3.92477,51.022
1051,3.946,51.298
1052,3.92562,51.033
1053,3.93738,51.186
1054,3.92854,51.071
1055,3.94592,51.297
1056,3.94646,51.304
1057,3.94923,51.34
1058,3.951,51.363
1059,3.95562,51.423
1060,3.96685,51.569
1061,3.96792,51.583
1062,3.96431,51.536
1063,3.96877,51.594
1064,3.98192,51.765
1065,3.98085,51.751
1066,3.97585,51.686
1067,3.98531,51.809
1068,3.98362,51.787
1069,3.992,51.896
1070,3.99908,51.988
1071,4.00538,52.07
1072,3.99992,51.999
1073,4.008,52.104
1074,4.01608,52.209
1075,4.02038,52.265
1076,4.02108,52.274
1077,4.01923,52.25
1078,4.02769,52.36
1079,4.02985,52.388
1080,4.03054,52.397
1081,4.04723,52.614
1082,4.03431,52.446
1083,4.05069,52.659
1084,4.04246,52.552
1085,4.04892,52.636
1086,4.05877,52.764
1087,4.05731,52.745
1088,4.06015,52.782
1089,4.07908,53.028
1090,4.07138,52.928
1091,4.07831,53.018
1092,4.08838,53.149
1093,4.08808,53.145
1094,4.07977,53.037
1095,4.09046,53.176
1096,4.08808,53.145
1097,4.08938,53.162
1098,4.104,53.352
1099,4.10185,53.324
1100,4.11,53.43
1101,4.11038,53.435
1102,4.10385,53.35
1103,4.12,53.56
1104,4.11631,53.512
1105,4.128,53.664
1106,4.13846,53.8
1107,4.13223,53.719
1108,4.12277,53.596
1109,4.13385,53.74
1110,4.14254,53.853
1111,4.14077,53.83
1112,4.14877,53.934
1113,4.14523,53.888
1114,4.14715,53.913
1115,4.15892,54.066
1116,4.15769,54.05
1117,4.24985,55.248
1118,4.16469,54.141
1119,4.17569,54.284
1120,4.17215,54.238
1121,4.17669,54.297
1122,4.18515,54.407
1123,4.18623,54.421
1124,4.18538,54.41
1125,4.19608,54.549
1126,4.19885,54.585
1127,4.19469,54.531
1128,4.21146,54.749
1129,4.20723,54.694
1130,4.21108,54.744
1131,4.21962,54.855
1132,4.22054,54.867
1133,4.22662,54.946
1134,4.21831,54.838
1135,4.23238,55.021
1136,4.23631,55.072
1137,4.24169,55.142
1138,4.23823,55.097
1139,4.23777,55.091
1140,4.24885,55.235
1141,4.26192,55.405
1142,4.253,55.289
1143,4.25754,55.348
1144,4.259,55.367
1145,4.26038,55.385
1146,4.27685,55.599
1147,4.27,55.51
1148,4.27608,55.589
1149,4.27654,55.595
1150,4.28054,55.647
1151,4.28115,55.655
1152,4.28762,55.739
1153,4.29123,55.786
1154,4.30531,55.969
1155,4.29877,55.884
1156,4.29954,55.894
1157,4.30831,56.008
1158,4.30654,55.985
1159,4.31308,56.07
1160,4.32192,56.185
1161,4.323,56.199
1162,4.33492,56.354
1163,4.33077,56.3
1164,4.354,56.602
1165,4.36008,56.681
1166,4.34646,56.504
1167,4.35631,56.632
1168,4.34323,56.462
1169,4.35338,56.594
1170,4.36669,56.767
1171,4.36569,56.754
1172,4.37023,56.813
1173,4.38246,56.972
1174,4.38438,56.997
1175,4.37777,56.911
1176,4.40146,57.219
1177,4.38546,57.011
1178,4.38938,57.062
1179,4.40292,57.238
1180,4.39962,57.195
1181,4.40169,57.222
1182,4.41308,57.37
1183,4.43431,57.646
1184,4.44323,57.762
1185,4.42831,57.568
1186,4.42146,57.479
1187,4.42569,57.534
1188,4.42685,57.549
1189,4.43515,57.657
1190,4.43454,57.649
1191,4.43738,57.686
1192,4.44638,57.803
1193,4.45877,57.964
1194,4.45523,57.918
1195,4.45277,57.886
1196,4.46192,58.005
1197,4.46154,58
1198,4.47262,58.144
1199,4.46454,58.039
1200,4.47208,58.137
1201,4.48254,58.273
1202,4.47515,58.177
1203,4.49108,58.384
1204,4.48585,58.316
1205,4.49185,58.394
1206,4.50108,58.514
1207,4.49569,58.444
1208,4.50123,58.516
1209,4.50723,58.594
1210,4.50777,58.601
1211,4.51469,58.691
1212,4.52231,58.79
1213,4.51885,58.745
1214,4.53262,58.924
1215,4.524,58.812
1216,4.53062,58.898
1217,4.53015,58.892
1218,4.54415,59.074
1219,4.53738,58.986
1220,4.546,59.098
1221,4.55177,59.173
1222,4.55131,59.167
1223,4.56592,59.357
1224,4.55631,59.232
1225,4.57246,59.442
1226,4.56846,59.39
1227,4.58354,59.586
1228,4.57831,59.518
1229,4.58192,59.565
1230,4.58408,59.593
1231,4.59623,59.751
1232,4.58985,59.668
1233,4.60223,59.829
1234,4.60015,59.802
1235,4.60692,59.89
1236,4.60492,59.864
1237,4.61169,59.952
1238,4.62062,60.068
1239,4.61646,60.014
1240,4.63715,60.283
1241,4.70231,61.13
1242,5.36331,69.723
1243,4.70169,61.122
1244,4.64854,60.431
1245,4.64262,60.354
1246,4.64662,60.406
1247,4.64869,60.433
1248,4.65962,60.575
1249,4.65377,60.499
1250,4.66438,60.637
1251,4.66377,60.629
1252,4.67485,60.773
1253,4.68046,60.846
