<version>,<mean_time>,<total>
109,0.017,0.221
110,0.0164615,0.214
111,0.0170769,0.222
112,0.0166923,0.217
113,0.0168462,0.219
114,0.0163846,0.213
115,0.0166154,0.216
116,0.0159231,0.207
117,0.0164615,0.214
118,0.0170769,0.222
119,0.0166154,0.216
120,0.0183077,0.238
121,0.0173077,0.225
122,0.0155385,0.202
123,0.0159231,0.207
124,0.0171538,0.223
125,0.0172308,0.224
126,0.0167692,0.218
127,0.0175385,0.228
128,0.0177692,0.231
129,0.0177692,0.231
130,0.0175385,0.228
131,0.0158462,0.206
132,0.0166923,0.217
133,0.0162308,0.211
134,0.0162308,0.211
135,0.0156923,0.204
136,0.0160769,0.209
137,0.0161538,0.21
138,0.0154615,0.201
139,0.0162308,0.211
140,0.0161538,0.21
141,0.0158462,0.206
142,0.0146923,0.191
143,0.0160769,0.209
144,0.0176923,0.23
145,0.0166923,0.217
146,0.0173077,0.225
147,0.0173846,0.226
148,0.0161538,0.21
149,0.016,0.208
150,0.0163077,0.212
151,0.0155385,0.202
152,0.0151538,0.197
153,0.0176923,0.23
154,0.0176923,0.23
155,0.0176154,0.229
156,0.0149231,0.194
157,0.0167692,0.218
158,0.0154615,0.201
159,0.0169231,0.22
160,0.0163846,0.213
161,0.0161538,0.21
162,0.0163077,0.212
163,0.0169231,0.22
164,0.0143077,0.186
165,0.0146923,0.191
166,0.0157692,0.205
167,0.0166154,0.216
168,0.0160769,0.209
169,0.0166154,0.216
170,0.0156923,0.204
171,0.0166154,0.216
172,0.0169231,0.22
173,0.0156923,0.204
174,0.0157692,0.205
175,0.016,0.208
176,0.0155385,0.202
177,0.0162308,0.211
178,0.017,0.221
179,0.0166923,0.217
180,0.0162308,0.211
181,0.0168462,0.219
182,0.0166154,0.216
183,0.0166923,0.217
184,0.0164615,0.214
185,0.0161538,0.21
186,0.0158462,0.206
187,0.0170769,0.222
188,0.0166154,0.216
189,0.0160769,0.209
190,0.0162308,0.211
191,0.0166154,0.216
192,0.0169231,0.22
193,0.0167692,0.218
194,0.0167692,0.218
195,0.016,0.208
196,0.0156154,0.203
197,0.0177692,0.231
198,0.0173077,0.225
199,0.0166154,0.216
200,0.016,0.208
201,0.0157692,0.205
202,0.0165385,0.215
203,0.0153846,0.2
204,0.0171538,0.223
205,0.0158462,0.206
206,0.0170769,0.222
207,0.0156154,0.203
208,0.0161538,0.21
209,0.0160769,0.209
210,0.0168462,0.219
211,0.0177692,0.231
212,0.0166923,0.217
213,0.0159231,0.207
214,0.0156923,0.204
215,0.0162308,0.211
216,0.016,0.208
217,0.0158462,0.206
218,0.0157692,0.205
219,0.0153846,0.2
220,0.0156923,0.204
221,0.0166154,0.216
222,0.0157692,0.205
223,0.0158462,0.206
224,0.0165385,0.215
225,0.0168462,0.219
226,0.0156923,0.204
227,0.0167692,0.218
228,0.0166154,0.216
229,0.0167692,0.218
230,0.0164615,0.214
231,0.0173077,0.225
232,0.0167692,0.218
233,0.0166154,0.216
234,0.0163846,0.213
235,0.0162308,0.211
236,0.0163077,0.212
237,0.0162308,0.211
238,0.0154615,0.201
239,0.0170769,0.222
240,0.0156923,0.204
241,0.0157692,0.205
242,0.0178462,0.232
243,0.0170769,0.222
244,0.0158462,0.206
245,0.0167692,0.218
246,0.0166154,0.216
247,0.017,0.221
248,0.0173846,0.226
249,0.0171538,0.223
250,0.0160769,0.209
251,0.0156154,0.203
252,0.0167692,0.218
253,0.0161538,0.21
254,0.0149231,0.194
255,0.0162308,0.211
256,0.0170769,0.222
257,0.0171538,0.223
258,0.0164615,0.214
259,0.0163077,0.212
260,0.0162308,0.211
261,0.0153846,0.2
262,0.0160769,0.209
263,0.0163846,0.213
264,0.0172308,0.224
265,0.0163846,0.213
266,0.0163846,0.213
267,0.0163846,0.213
268,0.0170769,0.222
269,0.0163846,0.213
270,0.0164615,0.214
271,0.015,0.195
272,0.0162308,0.211
273,0.0171538,0.223
274,0.0176923,0.23
275,0.0162308,0.211
276,0.0163077,0.212
277,0.0162308,0.211
278,0.0166923,0.217
279,0.0166923,0.217
280,0.0161538,0.21
281,0.0164615,0.214
282,0.0162308,0.211
283,0.0163077,0.212
284,0.0156923,0.204
285,0.0156154,0.203
286,0.0159231,0.207
287,0.0163077,0.212
288,0.0159231,0.207
289,0.0169231,0.22
290,0.0157692,0.205
291,0.0155385,0.202
292,0.0159231,0.207
293,0.0161538,0.21
294,0.0151538,0.197
295,0.016,0.208
296,0.0168462,0.219
297,0.0164615,0.214
298,0.0165385,0.215
299,0.0163846,0.213
300,0.0169231,0.22
301,0.0176923,0.23
302,0.0155385,0.202
303,0.0173077,0.225
304,0.0175385,0.228
305,0.0166154,0.216
306,0.0166154,0.216
307,0.0166154,0.216
308,0.0170769,0.222
309,0.0167692,0.218
310,0.0166154,0.216
311,0.0168462,0.219
312,0.0163846,0.213
313,0.0163846,0.213
314,0.0167692,0.218
315,0.0162308,0.211
316,0.0159231,0.207
317,0.0152308,0.198
318,0.0155385,0.202
319,0.0157692,0.205
320,0.016,0.208
321,0.016,0.208
322,0.0154615,0.201
323,0.0163077,0.212
324,0.0163846,0.213
325,0.0155385,0.202
326,0.0164615,0.214
327,0.0156154,0.203
328,0.0166923,0.217
329,0.0166154,0.216
330,0.017,0.221
331,0.0172308,0.224
332,0.0159231,0.207
333,0.0167692,0.218
334,0.0157692,0.205
335,0.0156923,0.204
336,0.0156923,0.204
337,0.0149231,0.194
338,0.0162308,0.211
339,0.0168462,0.219
340,0.0173077,0.225
341,0.0166923,0.217
342,0.0164615,0.214
343,0.0163846,0.213
344,0.0164615,0.214
345,0.0153077,0.199
346,0.0153077,0.199
347,0.0166154,0.216
348,0.0162308,0.211
349,0.0154615,0.201
350,0.0161538,0.21
351,0.0163077,0.212
352,0.0163077,0.212
353,0.0144615,0.188
354,0.0145385,0.189
355,0.016,0.208
356,0.0157692,0.205
357,0.0153846,0.2
358,0.016,0.208
359,0.0153077,0.199
360,0.0164615,0.214
361,0.0152308,0.198
362,0.0162308,0.211
363,0.0163846,0.213
364,0.0153077,0.199
365,0.0152308,0.198
366,0.0156923,0.204
367,0.0158462,0.206
368,0.0166923,0.217
369,0.0148462,0.193
370,0.016,0.208
371,0.0157692,0.205
372,0.0152308,0.198
373,0.0152308,0.198
374,0.017,0.221
375,0.0166154,0.216
376,0.0163846,0.213
377,0.0166154,0.216
378,0.0161538,0.21
379,0.0168462,0.219
380,0.0155385,0.202
381,0.0158462,0.206
382,0.0163077,0.212
383,0.0143077,0.186
384,0.0153846,0.2
385,0.0148462,0.193
386,0.0161538,0.21
387,0.0156923,0.204
388,0.0147692,0.192
389,0.0146154,0.19
390,0.0159231,0.207
391,0.0162308,0.211
392,0.0156154,0.203
393,0.0166923,0.217
394,0.0156154,0.203
395,0.0160769,0.209
396,0.0160769,0.209
397,0.0160769,0.209
398,0.0152308,0.198
399,0.0150769,0.196
400,0.0164615,0.214
401,0.0168462,0.219
402,0.0160769,0.209
403,0.0157692,0.205
404,0.0156154,0.203
405,0.0169231,0.22
406,0.0155385,0.202
407,0.0153077,0.199
408,0.0159231,0.207
409,0.0152308,0.198
410,0.0167692,0.218
411,0.0152308,0.198
412,0.0160769,0.209
413,0.0158462,0.206
414,0.0166923,0.217
415,0.0167692,0.218
416,0.0168462,0.219
417,0.0163077,0.212
418,0.0164615,0.214
419,0.0143846,0.187
420,0.0149231,0.194
421,0.015,0.195
422,0.0153077,0.199
423,0.0150769,0.196
424,0.0151538,0.197
425,0.0147692,0.192
426,0.0172308,0.224
427,0.0157692,0.205
428,0.0160769,0.209
429,0.0154615,0.201
430,0.0175385,0.228
431,0.0154615,0.201
432,0.0154615,0.201
433,0.0151538,0.197
434,0.0161538,0.21
435,0.0172308,0.224
436,0.0173077,0.225
437,0.0164615,0.214
438,0.0161538,0.21
439,0.0163077,0.212
440,0.0155385,0.202
441,0.0143846,0.187
442,0.0153077,0.199
443,0.0159231,0.207
444,0.0163077,0.212
445,0.0164615,0.214
446,0.0167692,0.218
447,0.0168462,0.219
448,0.0170769,0.222
449,0.0160769,0.209
450,0.0160769,0.209
451,0.0167692,0.218
452,0.0167692,0.218
453,0.0166154,0.216
454,0.0149231,0.194
455,0.017,0.221
456,0.0156154,0.203
457,0.0161538,0.21
458,0.0154615,0.201
459,0.0151538,0.197
460,0.0156923,0.204
461,0.0149231,0.194
462,0.0145385,0.189
463,0.0147692,0.192
464,0.0156154,0.203
465,0.016,0.208
466,0.0162308,0.211
467,0.0160769,0.209
468,0.0159231,0.207
469,0.0157692,0.205
470,0.0168462,0.219
471,0.0163077,0.212
472,0.0161538,0.21
473,0.0156923,0.204
474,0.0161538,0.21
475,0.0170769,0.222
476,0.0155385,0.202
477,0.0169231,0.22
478,0.016,0.208
479,0.016,0.208
480,0.0157692,0.205
481,0.0162308,0.211
482,0.0154615,0.201
483,0.0154615,0.201
484,0.0149231,0.194
485,0.0158462,0.206
486,0.0154615,0.201
487,0.0153077,0.199
488,0.016,0.208
489,0.0157692,0.205
490,0.0149231,0.194
491,0.0148462,0.193
492,0.0156154,0.203
493,0.0156923,0.204
494,0.0165385,0.215
495,0.0159231,0.207
496,0.0154615,0.201
497,0.0157692,0.205
498,0.0155385,0.202
499,0.0154615,0.201
500,0.0159231,0.207
501,0.0150769,0.196
502,0.0156923,0.204
503,0.0153846,0.2
504,0.0152308,0.198
505,0.0158462,0.206
506,0.0160769,0.209
507,0.0156154,0.203
508,0.0153077,0.199
509,0.014,0.182
510,0.0156923,0.204
511,0.0166923,0.217
512,0.0158462,0.206
513,0.0152308,0.198
514,0.0160769,0.209
515,0.0152308,0.198
516,0.0156923,0.204
517,0.0157692,0.205
518,0.0159231,0.207
519,0.015,0.195
520,0.0146154,0.19
521,0.016,0.208
522,0.0158462,0.206
523,0.016,0.208
524,0.0143077,0.186
525,0.0156154,0.203
526,0.0156923,0.204
527,0.0154615,0.201
528,0.0156923,0.204
529,0.0153846,0.2
530,0.0153077,0.199
531,0.0155385,0.202
532,0.0158462,0.206
533,0.0163846,0.213
534,0.0163846,0.213
535,0.0158462,0.206
536,0.016,0.208
537,0.0163077,0.212
538,0.0154615,0.201
539,0.0157692,0.205
540,0.0166154,0.216
541,0.018,0.234
542,0.0168462,0.219
543,0.0154615,0.201
544,0.0161538,0.21
545,0.0157692,0.205
546,0.0152308,0.198
547,0.0159231,0.207
548,0.0154615,0.201
549,0.0161538,0.21
550,0.0166154,0.216
551,0.0153846,0.2
552,0.0163077,0.212
553,0.0163846,0.213
554,0.0157692,0.205
555,0.0151538,0.197
556,0.0150769,0.196
557,0.0145385,0.189
558,0.015,0.195
559,0.0148462,0.193
560,0.0162308,0.211
561,0.0151538,0.197
562,0.0152308,0.198
563,0.0155385,0.202
564,0.0156923,0.204
565,0.0156154,0.203
566,0.0151538,0.197
567,0.0155385,0.202
568,0.0153846,0.2
569,0.0156923,0.204
570,0.0151538,0.197
571,0.0156154,0.203
572,0.0143077,0.186
573,0.0146923,0.191
574,0.0152308,0.198
575,0.0148462,0.193
576,0.0153077,0.199
577,0.0146154,0.19
578,0.0151538,0.197
579,0.0150769,0.196
580,0.0151538,0.197
581,0.0153077,0.199
582,0.0143846,0.187
583,0.0153846,0.2
584,0.0154615,0.201
585,0.0160769,0.209
586,0.0155385,0.202
587,0.0143077,0.186
588,0.0156923,0.204
589,0.0153846,0.2
590,0.0157692,0.205
591,0.016,0.208
592,0.0140769,0.183
593,0.0152308,0.198
594,0.0156923,0.204
595,0.0148462,0.193
596,0.0157692,0.205
597,0.0157692,0.205
598,0.0161538,0.21
599,0.0153846,0.2
600,0.0156923,0.204
601,0.0158462,0.206
602,0.0156154,0.203
603,0.0161538,0.21
604,0.0168462,0.219
605,0.016,0.208
606,0.0153077,0.199
607,0.0153846,0.2
608,0.0152308,0.198
609,0.0157692,0.205
610,0.0151538,0.197
611,0.0166923,0.217
612,0.0152308,0.198
613,0.0152308,0.198
614,0.0156923,0.204
615,0.0151538,0.197
616,0.0143846,0.187
617,0.0137692,0.179
618,0.0150769,0.196
619,0.0154615,0.201
620,0.0155385,0.202
621,0.0153846,0.2
622,0.016,0.208
623,0.0155385,0.202
624,0.0146923,0.191
625,0.0156154,0.203
626,0.0149231,0.194
627,0.0152308,0.198
628,0.0153846,0.2
629,0.0151538,0.197
630,0.0154615,0.201
631,0.0152308,0.198
632,0.0152308,0.198
633,0.016,0.208
634,0.0160769,0.209
635,0.0148462,0.193
636,0.017,0.221
637,0.0157692,0.205
638,0.0161538,0.21
639,0.0156154,0.203
640,0.015,0.195
641,0.0151538,0.197
642,0.0154615,0.201
643,0.0156154,0.203
644,0.0156154,0.203
645,0.0156923,0.204
646,0.0156154,0.203
647,0.017,0.221
648,0.0158462,0.206
649,0.0151538,0.197
650,0.016,0.208
651,0.0151538,0.197
652,0.0156154,0.203
653,0.0148462,0.193
654,0.0165385,0.215
655,0.0156154,0.203
656,0.0151538,0.197
657,0.016,0.208
658,0.0161538,0.21
659,0.0150769,0.196
660,0.0158462,0.206
661,0.0146154,0.19
662,0.0153077,0.199
663,0.0147692,0.192
664,0.0156923,0.204
665,0.0141538,0.184
666,0.0160769,0.209
667,0.0160769,0.209
668,0.0160769,0.209
669,0.0156923,0.204
670,0.0160769,0.209
671,0.0147692,0.192
672,0.0158462,0.206
673,0.016,0.208
674,0.0153077,0.199
675,0.0151538,0.197
676,0.0163077,0.212
677,0.0157692,0.205
678,0.0153077,0.199
679,0.0152308,0.198
680,0.0154615,0.201
681,0.0152308,0.198
682,0.0156154,0.203
683,0.0156923,0.204
684,0.0160769,0.209
685,0.016,0.208
686,0.0158462,0.206
687,0.0156154,0.203
688,0.016,0.208
689,0.0159231,0.207
690,0.0153077,0.199
691,0.0155385,0.202
692,0.0163846,0.213
693,0.0149231,0.194
694,0.0165385,0.215
695,0.0164615,0.214
696,0.0164615,0.214
697,0.0153077,0.199
698,0.0162308,0.211
699,0.0154615,0.201
700,0.0162308,0.211
701,0.0154615,0.201
702,0.0146923,0.191
703,0.016,0.208
704,0.0145385,0.189
705,0.0146154,0.19
706,0.0150769,0.196
707,0.0156923,0.204
708,0.0153846,0.2
709,0.0151538,0.197
710,0.016,0.208
711,0.0156923,0.204
712,0.0154615,0.201
713,0.0154615,0.201
714,0.0159231,0.207
715,0.0157692,0.205
716,0.0143846,0.187
717,0.0156154,0.203
718,0.0147692,0.192
719,0.0160769,0.209
720,0.0150769,0.196
721,0.0156923,0.204
722,0.0153846,0.2
723,0.0147692,0.192
724,0.0154615,0.201
725,0.0153846,0.2
726,0.0168462,0.219
727,0.0158462,0.206
728,0.0166923,0.217
729,0.0154615,0.201
730,0.0167692,0.218
731,0.0156923,0.204
732,0.0174615,0.227
733,0.0157692,0.205
734,0.0153846,0.2
735,0.0166923,0.217
736,0.0162308,0.211
737,0.0152308,0.198
738,0.0181538,0.236
739,0.0160769,0.209
740,0.0159231,0.207
741,0.0161538,0.21
742,0.015,0.195
743,0.0157692,0.205
744,0.0145385,0.189
745,0.0158462,0.206
746,0.0159231,0.207
747,0.0162308,0.211
748,0.0162308,0.211
749,0.0158462,0.206
750,0.0153846,0.2
751,0.0164615,0.214
752,0.0159231,0.207
753,0.0163846,0.213
754,0.0155385,0.202
755,0.0156154,0.203
756,0.0160769,0.209
757,0.0159231,0.207
758,0.0158462,0.206
759,0.0165385,0.215
760,0.0147692,0.192
761,0.0166154,0.216
762,0.0161538,0.21
763,0.0158462,0.206
764,0.016,0.208
765,0.0166923,0.217
766,0.0159231,0.207
767,0.0150769,0.196
768,0.0154615,0.201
769,0.0160769,0.209
770,0.0156154,0.203
771,0.016,0.208
772,0.0140769,0.183
773,0.0146154,0.19
774,0.0138462,0.18
775,0.0153846,0.2
776,0.0142308,0.185
777,0.0151538,0.197
778,0.0138462,0.18
779,0.0133846,0.174
780,0.0153077,0.199
781,0.0151538,0.197
782,0.0148462,0.193
783,0.0149231,0.194
784,0.0151538,0.197
785,0.0148462,0.193
786,0.0142308,0.185
787,0.0158462,0.206
788,0.0149231,0.194
789,0.0149231,0.194
790,0.0149231,0.194
791,0.0148462,0.193
792,0.0152308,0.198
793,0.0143846,0.187
794,0.0144615,0.188
795,0.0151538,0.197
796,0.0145385,0.189
797,0.0141538,0.184
798,0.014,0.182
799,0.0154615,0.201
800,0.0154615,0.201
801,0.0158462,0.206
802,0.0160769,0.209
803,0.0157692,0.205
804,0.016,0.208
805,0.0156923,0.204
806,0.0146923,0.191
807,0.0151538,0.197
808,0.0149231,0.194
809,0.0146923,0.191
810,0.0151538,0.197
811,0.0164615,0.214
812,0.0161538,0.21
813,0.0145385,0.189
814,0.0145385,0.189
815,0.0147692,0.192
816,0.0146923,0.191
817,0.0143077,0.186
818,0.014,0.182
819,0.0154615,0.201
820,0.0146154,0.19
821,0.0154615,0.201
822,0.0160769,0.209
823,0.016,0.208
824,0.0139231,0.181
825,0.0154615,0.201
826,0.0158462,0.206
827,0.0153077,0.199
828,0.0156923,0.204
829,0.0151538,0.197
830,0.0156923,0.204
831,0.0158462,0.206
832,0.0152308,0.198
833,0.0146923,0.191
834,0.0142308,0.185
835,0.0149231,0.194
836,0.0146154,0.19
837,0.0158462,0.206
838,0.0143077,0.186
839,0.0146154,0.19
840,0.0153077,0.199
841,0.0151538,0.197
842,0.0154615,0.201
843,0.0161538,0.21
844,0.0154615,0.201
845,0.015,0.195
846,0.0152308,0.198
847,0.0153846,0.2
848,0.0153077,0.199
849,0.0147692,0.192
850,0.015,0.195
851,0.0147692,0.192
852,0.0153077,0.199
853,0.0150769,0.196
854,0.0153077,0.199
855,0.0151538,0.197
856,0.014,0.182
857,0.0154615,0.201
858,0.0152308,0.198
859,0.0147692,0.192
860,0.0144615,0.188
861,0.0150769,0.196
862,0.0146154,0.19
863,0.0157692,0.205
864,0.0154615,0.201
865,0.0162308,0.211
866,0.0154615,0.201
867,0.0153846,0.2
868,0.0155385,0.202
869,0.0154615,0.201
870,0.0144615,0.188
871,0.0152308,0.198
872,0.0152308,0.198
873,0.0153846,0.2
874,0.0153077,0.199
875,0.0153077,0.199
876,0.0155385,0.202
877,0.015,0.195
878,0.0155385,0.202
879,0.0145385,0.189
880,0.0156154,0.203
881,0.0156923,0.204
882,0.015,0.195
883,0.0143846,0.187
884,0.0152308,0.198
885,0.0153077,0.199
886,0.0157692,0.205
887,0.0153846,0.2
888,0.015,0.195
889,0.0148462,0.193
890,0.0153846,0.2
891,0.0156154,0.203
892,0.0153846,0.2
893,0.0157692,0.205
894,0.0150769,0.196
895,0.0150769,0.196
896,0.0152308,0.198
897,0.0146154,0.19
898,0.0155385,0.202
899,0.015,0.195
900,0.0157692,0.205
901,0.0160769,0.209
902,0.0156923,0.204
903,0.0154615,0.201
904,0.0166154,0.216
905,0.0160769,0.209
906,0.0156154,0.203
907,0.015,0.195
908,0.0155385,0.202
909,0.0152308,0.198
910,0.0139231,0.181
911,0.0145385,0.189
912,0.0146923,0.191
913,0.0153846,0.2
914,0.0149231,0.194
915,0.0145385,0.189
916,0.015,0.195
917,0.0151538,0.197
918,0.0147692,0.192
919,0.0161538,0.21
920,0.0151538,0.197
921,0.0155385,0.202
922,0.0159231,0.207
923,0.0158462,0.206
924,0.0156154,0.203
925,0.0154615,0.201
926,0.016,0.208
927,0.0147692,0.192
928,0.0151538,0.197
929,0.0158462,0.206
930,0.0163846,0.213
931,0.0151538,0.197
932,0.0136154,0.177
933,0.0136923,0.178
934,0.0143077,0.186
935,0.015,0.195
936,0.0143077,0.186
937,0.0144615,0.188
938,0.0142308,0.185
939,0.0133077,0.173
940,0.0146923,0.191
941,0.0143846,0.187
942,0.0145385,0.189
943,0.0138462,0.18
944,0.0143846,0.187
945,0.0163077,0.212
946,0.0151538,0.197
947,0.0146154,0.19
948,0.0164615,0.214
949,0.0154615,0.201
950,0.0161538,0.21
951,0.0161538,0.21
952,0.0162308,0.211
953,0.0159231,0.207
954,0.0160769,0.209
955,0.0153846,0.2
956,0.0165385,0.215
957,0.0145385,0.189
958,0.016,0.208
959,0.0154615,0.201
960,0.0157692,0.205
961,0.0155385,0.202
962,0.0161538,0.21
963,0.0158462,0.206
964,0.0156154,0.203
965,0.0156154,0.203
966,0.0156923,0.204
967,0.0163846,0.213
968,0.0158462,0.206
969,0.0169231,0.22
970,0.0159231,0.207
971,0.0159231,0.207
972,0.0165385,0.215
973,0.016,0.208
974,0.0156154,0.203
975,0.0151538,0.197
976,0.0154615,0.201
977,0.0153846,0.2
978,0.0152308,0.198
979,0.0151538,0.197
980,0.0152308,0.198
981,0.016,0.208
982,0.0162308,0.211
983,0.0152308,0.198
984,0.0148462,0.193
985,0.0154615,0.201
986,0.0156154,0.203
987,0.0153077,0.199
988,0.0149231,0.194
989,0.0150769,0.196
990,0.0148462,0.193
991,0.0164615,0.214
992,0.0158462,0.206
993,0.0152308,0.198
994,0.0153846,0.2
995,0.0149231,0.194
996,0.0156154,0.203
997,0.0166154,0.216
998,0.016,0.208
999,0.0151538,0.197
1000,0.0147692,0.192
1001,0.0153077,0.199
1002,0.0156154,0.203
1003,0.0140769,0.183
1004,0.0146923,0.191
1005,0.0144615,0.188
1006,0.0143846,0.187
1007,0.0145385,0.189
1008,0.0151538,0.197
1009,0.0146154,0.19
1010,0.0150769,0.196
1011,0.0151538,0.197
1012,0.0149231,0.194
1013,0.0152308,0.198
1014,0.0155385,0.202
1015,0.0139231,0.181
1016,0.0148462,0.193
1017,0.0152308,0.198
1018,0.0148462,0.193
1019,0.0152308,0.198
1020,0.0152308,0.198
1021,0.0149231,0.194
1022,0.0154615,0.201
1023,0.015,0.195
1024,0.0158462,0.206
1025,0.0153077,0.199
1026,0.0156154,0.203
1027,0.0147692,0.192
1028,0.0155385,0.202
1029,0.0158462,0.206
1030,0.0156154,0.203
1031,0.0146923,0.191
1032,0.0146923,0.191
1033,0.0153077,0.199
1034,0.0156154,0.203
1035,0.0153846,0.2
1036,0.0162308,0.211
1037,0.0160769,0.209
1038,0.0145385,0.189
1039,0.0148462,0.193
1040,0.0145385,0.189
1041,0.0145385,0.189
1042,0.0145385,0.189
1043,0.0147692,0.192
1044,0.0155385,0.202
1045,0.0137692,0.179
1046,0.0147692,0.192
1047,0.0144615,0.188
1048,0.0144615,0.188
1049,0.0146154,0.19
1050,0.015,0.195
1051,0.0146154,0.19
1052,0.0148462,0.193
1053,0.0145385,0.189
1054,0.0147692,0.192
1055,0.0148462,0.193
1056,0.0135385,0.176
1057,0.0138462,0.18
1058,0.0146923,0.191
1059,0.0143077,0.186
1060,0.0156923,0.204
1061,0.0144615,0.188
1062,0.0140769,0.183
1063,0.0151538,0.197
1064,0.0146923,0.191
1065,0.0149231,0.194
1066,0.0153846,0.2
1067,0.0144615,0.188
1068,0.0157692,0.205
1069,0.015,0.195
1070,0.0147692,0.192
1071,0.0158462,0.206
1072,0.0153846,0.2
1073,0.0155385,0.202
1074,0.0157692,0.205
1075,0.016,0.208
1076,0.0141538,0.184
1077,0.0145385,0.189
1078,0.0148462,0.193
1079,0.0156923,0.204
1080,0.0153077,0.199
1081,0.0153077,0.199
1082,0.0155385,0.202
1083,0.0158462,0.206
1084,0.0149231,0.194
1085,0.0156923,0.204
1086,0.0154615,0.201
1087,0.015,0.195
1088,0.0162308,0.211
1089,0.0147692,0.192
1090,0.0153846,0.2
1091,0.0161538,0.21
1092,0.0158462,0.206
1093,0.0152308,0.198
1094,0.0143077,0.186
1095,0.0153077,0.199
1096,0.0156923,0.204
1097,0.0155385,0.202
1098,0.0152308,0.198
1099,0.0159231,0.207
1100,0.0156923,0.204
1101,0.0161538,0.21
1102,0.0165385,0.215
1103,0.0163846,0.213
1104,0.016,0.208
1105,0.0150769,0.196
1106,0.0148462,0.193
1107,0.0144615,0.188
1108,0.0146923,0.191
1109,0.0136923,0.178
1110,0.0144615,0.188
1111,0.0154615,0.201
1112,0.0141538,0.184
1113,0.0150769,0.196
1114,0.0153846,0.2
1115,0.0156154,0.203
1116,0.0158462,0.206
1117,0.0145385,0.189
1118,0.0142308,0.185
1119,0.0134615,0.175
1120,0.0151538,0.197
1121,0.0155385,0.202
1122,0.0152308,0.198
1123,0.014,0.182
1124,0.014,0.182
1125,0.0146154,0.19
1126,0.0152308,0.198
1127,0.0158462,0.206
1128,0.0154615,0.201
1129,0.0148462,0.193
1130,0.015,0.195
1131,0.0148462,0.193
1132,0.0148462,0.193
1133,0.0152308,0.198
1134,0.0148462,0.193
1135,0.0157692,0.205
1136,0.0154615,0.201
1137,0.0146923,0.191
1138,0.0150769,0.196
1139,0.0153077,0.199
1140,0.0151538,0.197
1141,0.0156923,0.204
1142,0.015,0.195
1143,0.0149231,0.194
1144,0.0153077,0.199
1145,0.0150769,0.196
1146,0.0140769,0.183
1147,0.0142308,0.185
1148,0.0145385,0.189
1149,0.0144615,0.188
1150,0.0147692,0.192
1151,0.015,0.195
1152,0.0152308,0.198
1153,0.015,0.195
1154,0.0151538,0.197
1155,0.0139231,0.181
1156,0.0155385,0.202
1157,0.0154615,0.201
1158,0.0149231,0.194
1159,0.0149231,0.194
1160,0.0151538,0.197
1161,0.0171538,0.223
1162,0.0147692,0.192
1163,0.0150769,0.196
