<version>,<mean_time>,<total>
88,0.035,0.455
89,0.0349231,0.454
90,0.0351538,0.457
91,0.0360769,0.469
92,0.0367692,0.478
93,0.0356923,0.464
94,0.0361538,0.47
95,0.0357692,0.465
96,0.0344615,0.448
97,0.0345385,0.449
98,0.0351538,0.457
99,0.0348462,0.453
100,0.0353077,0.459
101,0.0355385,0.462
102,0.0353846,0.46
103,0.0359231,0.467
104,0.0370769,0.482
105,0.0363077,0.472
106,0.0354615,0.461
107,0.0361538,0.47
108,0.0348462,0.453
109,0.0351538,0.457
110,0.0358462,0.466
111,0.0356154,0.463
112,0.0347692,0.452
113,0.0357692,0.465
114,0.0352308,0.458
115,0.0363846,0.473
116,0.0343846,0.447
117,0.0348462,0.453
118,0.0356923,0.464
119,0.0352308,0.458
120,0.0365385,0.475
121,0.0354615,0.461
122,0.0351538,0.457
123,0.0353077,0.459
124,0.0366154,0.476
125,0.0360769,0.469
126,0.0363077,0.472
127,0.0368462,0.479
128,0.0368462,0.479
129,0.0380769,0.495
130,0.0380769,0.495
131,0.0353846,0.46
132,0.0354615,0.461
133,0.0349231,0.454
134,0.0352308,0.458
135,0.0352308,0.458
136,0.0365385,0.475
137,0.0354615,0.461
138,0.0352308,0.458
139,0.0351538,0.457
140,0.0354615,0.461
141,0.0350769,0.456
142,0.0342308,0.445
143,0.0363077,0.472
144,0.0368462,0.479
145,0.0356154,0.463
146,0.0363846,0.473
147,0.0363846,0.473
148,0.0345385,0.449
149,0.0353846,0.46
150,0.0356154,0.463
151,0.0351538,0.457
152,0.0343846,0.447
153,0.0365385,0.475
154,0.0350769,0.456
155,0.0373846,0.486
156,0.0371538,0.483
157,0.0373077,0.485
158,0.0350769,0.456
159,0.0356923,0.464
160,0.036,0.468
161,0.0345385,0.449
162,0.0365385,0.475
163,0.0357692,0.465
164,0.034,0.442
165,0.034,0.442
166,0.0353846,0.46
167,0.0358462,0.466
168,0.036,0.468
169,0.0356923,0.464
170,0.0360769,0.469
171,0.0363846,0.473
172,0.0368462,0.479
173,0.036,0.468
174,0.0347692,0.452
175,0.0350769,0.456
176,0.0371538,0.483
177,0.036,0.468
178,0.0366154,0.476
179,0.036,0.468
180,0.0356923,0.464
181,0.0358462,0.466
182,0.0357692,0.465
183,0.0361538,0.47
184,0.0357692,0.465
185,0.0363846,0.473
186,0.0364615,0.474
187,0.0368462,0.479
188,0.036,0.468
189,0.0354615,0.461
190,0.0361538,0.47
191,0.0356154,0.463
192,0.0366154,0.476
193,0.0364615,0.474
194,0.0361538,0.47
195,0.0350769,0.456
196,0.0356923,0.464
197,0.0359231,0.467
198,0.0354615,0.461
199,0.0356923,0.464
200,0.0350769,0.456
201,0.0350769,0.456
202,0.0353077,0.459
203,0.0347692,0.452
204,0.0367692,0.478
205,0.0364615,0.474
206,0.0363077,0.472
207,0.0359231,0.467
208,0.0359231,0.467
209,0.0363077,0.472
210,0.0360769,0.469
211,0.0374615,0.487
212,0.0371538,0.483
213,0.0348462,0.453
214,0.0351538,0.457
215,0.0350769,0.456
216,0.0354615,0.461
217,0.0352308,0.458
218,0.0346923,0.451
219,0.0345385,0.449
220,0.0346154,0.45
221,0.0350769,0.456
222,0.035,0.455
223,0.0355385,0.462
224,0.0365385,0.475
225,0.0371538,0.483
226,0.0353846,0.46
227,0.036,0.468
228,0.0363077,0.472
229,0.0376923,0.49
230,0.0360769,0.469
231,0.0364615,0.474
232,0.0356923,0.464
233,0.0360769,0.469
234,0.0368462,0.479
235,0.0365385,0.475
236,0.0358462,0.466
237,0.0359231,0.467
238,0.0353846,0.46
239,0.0365385,0.475
240,0.035,0.455
241,0.0355385,0.462
242,0.0367692,0.478
243,0.0368462,0.479
244,0.0357692,0.465
245,0.036,0.468
246,0.0365385,0.475
247,0.0361538,0.47
248,0.0363846,0.473
249,0.0366923,0.477
250,0.0358462,0.466
251,0.0358462,0.466
252,0.0358462,0.466
253,0.036,0.468
254,0.0345385,0.449
255,0.0366154,0.476
256,0.0366923,0.477
257,0.0369231,0.48
258,0.0369231,0.48
259,0.0362308,0.471
260,0.0368462,0.479
261,0.0352308,0.458
262,0.0353077,0.459
263,0.036,0.468
264,0.0372308,0.484
265,0.0368462,0.479
266,0.0366923,0.477
267,0.0356923,0.464
268,0.0362308,0.471
269,0.0361538,0.47
270,0.036,0.468
271,0.035,0.455
272,0.0368462,0.479
273,0.0372308,0.484
274,0.0363846,0.473
275,0.0358462,0.466
276,0.0361538,0.47
277,0.0360769,0.469
278,0.0378462,0.492
279,0.0361538,0.47
280,0.0347692,0.452
281,0.0366923,0.477
282,0.0361538,0.47
283,0.0356154,0.463
284,0.035,0.455
285,0.0359231,0.467
286,0.035,0.455
287,0.0358462,0.466
288,0.0353077,0.459
289,0.0369231,0.48
290,0.0376154,0.489
291,0.0359231,0.467
292,0.0353846,0.46
293,0.0354615,0.461
294,0.0353846,0.46
295,0.0353077,0.459
296,0.0362308,0.471
297,0.0363077,0.472
298,0.0358462,0.466
299,0.0359231,0.467
300,0.0364615,0.474
301,0.0365385,0.475
302,0.0353077,0.459
303,0.0357692,0.465
304,0.0366923,0.477
305,0.0361538,0.47
306,0.036,0.468
307,0.0362308,0.471
308,0.0384615,0.5
309,0.0361538,0.47
310,0.0360769,0.469
311,0.0369231,0.48
312,0.0360769,0.469
313,0.0357692,0.465
314,0.0361538,0.47
315,0.0355385,0.462
316,0.0354615,0.461
317,0.0345385,0.449
318,0.0361538,0.47
319,0.0354615,0.461
320,0.0356923,0.464
321,0.0348462,0.453
322,0.0353846,0.46
323,0.0367692,0.478
324,0.0367692,0.478
325,0.0354615,0.461
326,0.0349231,0.454
327,0.0349231,0.454
328,0.0362308,0.471
329,0.0362308,0.471
330,0.036,0.468
331,0.0359231,0.467
332,0.0358462,0.466
333,0.0361538,0.47
334,0.0349231,0.454
335,0.0375385,0.488
336,0.0365385,0.475
337,0.0352308,0.458
338,0.0355385,0.462
339,0.0353846,0.46
340,0.0363846,0.473
341,0.0355385,0.462
342,0.0357692,0.465
343,0.0360769,0.469
344,0.0353077,0.459
345,0.0354615,0.461
346,0.0342308,0.445
347,0.0366923,0.477
348,0.0345385,0.449
349,0.0343846,0.447
350,0.0355385,0.462
351,0.0365385,0.475
352,0.0366154,0.476
353,0.0343846,0.447
354,0.0346154,0.45
355,0.0347692,0.452
356,0.0353846,0.46
357,0.0356154,0.463
358,0.0346154,0.45
359,0.0356923,0.464
360,0.0363846,0.473
361,0.0344615,0.448
362,0.0356154,0.463
363,0.0362308,0.471
364,0.0348462,0.453
365,0.0358462,0.466
366,0.036,0.468
367,0.0350769,0.456
368,0.0353077,0.459
369,0.0344615,0.448
370,0.0365385,0.475
371,0.0354615,0.461
372,0.035,0.455
373,0.0354615,0.461
374,0.0370769,0.482
375,0.0363846,0.473
376,0.0374615,0.487
377,0.0373077,0.485
378,0.036,0.468
379,0.0376923,0.49
380,0.0347692,0.452
381,0.0355385,0.462
382,0.0366923,0.477
383,0.0341538,0.444
384,0.036,0.468
385,0.0346154,0.45
386,0.0357692,0.465
387,0.0353846,0.46
388,0.0346154,0.45
389,0.0353077,0.459
390,0.0363077,0.472
391,0.0356923,0.464
392,0.035,0.455
393,0.0366154,0.476
394,0.0343846,0.447
395,0.0371538,0.483
396,0.0367692,0.478
397,0.0361538,0.47
398,0.0356923,0.464
399,0.0349231,0.454
400,0.0373846,0.486
401,0.0360769,0.469
402,0.0358462,0.466
403,0.0355385,0.462
404,0.0353846,0.46
405,0.0362308,0.471
406,0.0352308,0.458
407,0.0346154,0.45
408,0.0354615,0.461
409,0.0350769,0.456
410,0.0359231,0.467
411,0.0355385,0.462
412,0.0362308,0.471
413,0.0368462,0.479
414,0.0374615,0.487
415,0.0361538,0.47
416,0.0361538,0.47
417,0.0361538,0.47
418,0.0357692,0.465
419,0.034,0.442
420,0.0357692,0.465
421,0.0342308,0.445
422,0.0342308,0.445
423,0.0343846,0.447
424,0.0340769,0.443
425,0.0351538,0.457
426,0.0363846,0.473
427,0.0353846,0.46
428,0.0354615,0.461
429,0.035,0.455
430,0.0368462,0.479
431,0.0347692,0.452
432,0.0351538,0.457
433,0.0343077,0.446
434,0.0356154,0.463
435,0.0373077,0.485
436,0.0376154,0.489
437,0.0357692,0.465
438,0.0356154,0.463
439,0.0363846,0.473
440,0.0351538,0.457
441,0.0340769,0.443
442,0.0356154,0.463
443,0.035,0.455
444,0.0355385,0.462
445,0.0376923,0.49
446,0.0364615,0.474
447,0.0363077,0.472
448,0.0358462,0.466
449,0.0369231,0.48
450,0.0351538,0.457
451,0.0356154,0.463
452,0.0349231,0.454
453,0.0353846,0.46
454,0.0345385,0.449
455,0.0362308,0.471
456,0.0352308,0.458
457,0.0349231,0.454
458,0.035,0.455
459,0.035,0.455
460,0.036,0.468
461,0.0347692,0.452
462,0.0348462,0.453
463,0.0344615,0.448
464,0.0355385,0.462
465,0.0348462,0.453
466,0.0350769,0.456
467,0.0356154,0.463
468,0.0358462,0.466
469,0.0349231,0.454
470,0.0376154,0.489
471,0.0357692,0.465
472,0.0353846,0.46
473,0.0343846,0.447
474,0.0359231,0.467
475,0.0378462,0.492
476,0.0342308,0.445
477,0.0356923,0.464
478,0.0354615,0.461
479,0.0348462,0.453
480,0.0343077,0.446
481,0.0346923,0.451
482,0.0348462,0.453
483,0.0341538,0.444
484,0.0347692,0.452
485,0.0351538,0.457
486,0.035,0.455
487,0.035,0.455
488,0.0349231,0.454
489,0.0352308,0.458
490,0.0340769,0.443
491,0.0343077,0.446
492,0.0347692,0.452
493,0.0347692,0.452
494,0.0350769,0.456
495,0.0343077,0.446
496,0.0342308,0.445
497,0.0340769,0.443
498,0.0342308,0.445
499,0.0350769,0.456
500,0.0347692,0.452
501,0.0346154,0.45
502,0.0351538,0.457
503,0.0344615,0.448
504,0.0337692,0.439
505,0.0346154,0.45
506,0.0348462,0.453
507,0.0346154,0.45
508,0.0343077,0.446
509,0.0328462,0.427
510,0.0345385,0.449
511,0.0353846,0.46
512,0.035,0.455
513,0.0344615,0.448
514,0.0349231,0.454
515,0.0354615,0.461
516,0.0344615,0.448
517,0.0345385,0.449
518,0.0346923,0.451
519,0.0336154,0.437
520,0.0336923,0.438
521,0.0348462,0.453
522,0.0341538,0.444
523,0.0347692,0.452
524,0.0339231,0.441
525,0.0350769,0.456
526,0.036,0.468
527,0.0359231,0.467
528,0.0368462,0.479
529,0.0351538,0.457
530,0.036,0.468
531,0.0342308,0.445
532,0.0348462,0.453
533,0.0362308,0.471
534,0.0356923,0.464
535,0.0361538,0.47
536,0.0367692,0.478
537,0.0364615,0.474
538,0.0367692,0.478
539,0.0350769,0.456
540,0.0356154,0.463
541,0.0354615,0.461
542,0.0364615,0.474
543,0.0341538,0.444
544,0.0352308,0.458
545,0.0350769,0.456
546,0.0353846,0.46
547,0.0343846,0.447
548,0.0345385,0.449
549,0.0349231,0.454
550,0.034,0.442
551,0.0344615,0.448
552,0.0357692,0.465
553,0.0346154,0.45
554,0.0344615,0.448
555,0.0336923,0.438
556,0.0337692,0.439
557,0.0338462,0.44
558,0.0341538,0.444
559,0.0356923,0.464
560,0.0350769,0.456
561,0.0336154,0.437
562,0.0339231,0.441
563,0.0340769,0.443
564,0.0344615,0.448
565,0.0348462,0.453
566,0.034,0.442
567,0.0346923,0.451
568,0.0349231,0.454
569,0.0353077,0.459
570,0.0349231,0.454
571,0.0347692,0.452
572,0.0336154,0.437
573,0.0343846,0.447
574,0.035,0.455
575,0.0353846,0.46
576,0.035,0.455
577,0.0335385,0.436
578,0.0354615,0.461
579,0.0343846,0.447
580,0.0350769,0.456
581,0.0353846,0.46
582,0.0351538,0.457
583,0.0361538,0.47
584,0.0349231,0.454
585,0.0349231,0.454
586,0.0356923,0.464
587,0.0345385,0.449
588,0.0352308,0.458
589,0.0344615,0.448
590,0.0354615,0.461
591,0.0358462,0.466
592,0.0359231,0.467
593,0.0354615,0.461
594,0.0360769,0.469
595,0.0353846,0.46
596,0.0356923,0.464
597,0.0353846,0.46
598,0.0355385,0.462
599,0.0351538,0.457
600,0.0379231,0.493
601,0.0356923,0.464
602,0.0344615,0.448
603,0.0363846,0.473
604,0.0356154,0.463
605,0.0348462,0.453
606,0.0346154,0.45
607,0.0359231,0.467
608,0.0346923,0.451
609,0.0360769,0.469
610,0.0342308,0.445
611,0.0347692,0.452
612,0.0359231,0.467
613,0.0378462,0.492
614,0.0350769,0.456
615,0.0343846,0.447
616,0.0340769,0.443
617,0.0335385,0.436
618,0.0343846,0.447
619,0.0353846,0.46
620,0.0351538,0.457
621,0.0346923,0.451
622,0.0351538,0.457
623,0.0347692,0.452
624,0.0358462,0.466
625,0.0351538,0.457
626,0.0342308,0.445
627,0.0342308,0.445
628,0.0347692,0.452
629,0.0353077,0.459
630,0.0345385,0.449
631,0.0345385,0.449
632,0.0346154,0.45
633,0.0356923,0.464
634,0.0358462,0.466
635,0.0354615,0.461
636,0.0373077,0.485
637,0.0367692,0.478
638,0.0363077,0.472
639,0.036,0.468
640,0.0343846,0.447
641,0.0350769,0.456
642,0.0349231,0.454
643,0.0356154,0.463
644,0.0345385,0.449
645,0.0346923,0.451
646,0.0348462,0.453
647,0.0353077,0.459
648,0.0349231,0.454
649,0.0346154,0.45
650,0.0343077,0.446
651,0.0355385,0.462
652,0.0351538,0.457
653,0.0345385,0.449
654,0.0354615,0.461
655,0.0348462,0.453
656,0.0346923,0.451
657,0.0355385,0.462
658,0.0346923,0.451
659,0.0349231,0.454
660,0.0356154,0.463
661,0.0346154,0.45
662,0.0346154,0.45
663,0.0357692,0.465
664,0.0356154,0.463
665,0.0340769,0.443
666,0.0359231,0.467
667,0.0343077,0.446
668,0.0352308,0.458
669,0.0345385,0.449
670,0.0356154,0.463
671,0.0337692,0.439
672,0.0352308,0.458
673,0.0348462,0.453
674,0.0344615,0.448
675,0.0344615,0.448
676,0.036,0.468
677,0.0343077,0.446
678,0.0345385,0.449
679,0.0356154,0.463
680,0.0351538,0.457
681,0.0358462,0.466
682,0.0348462,0.453
683,0.0343077,0.446
684,0.0348462,0.453
685,0.035,0.455
686,0.0343846,0.447
687,0.0343077,0.446
688,0.0353846,0.46
689,0.035,0.455
690,0.0343077,0.446
691,0.0338462,0.44
692,0.0347692,0.452
693,0.0326923,0.425
694,0.0348462,0.453
695,0.034,0.442
696,0.0336154,0.437
697,0.0329231,0.428
698,0.0346923,0.451
699,0.0343846,0.447
700,0.0346154,0.45
701,0.0343846,0.447
702,0.0339231,0.441
703,0.0345385,0.449
704,0.0334615,0.435
705,0.0336154,0.437
706,0.0333077,0.433
707,0.0344615,0.448
708,0.0344615,0.448
709,0.0357692,0.465
710,0.0349231,0.454
711,0.0347692,0.452
712,0.0338462,0.44
713,0.0354615,0.461
714,0.0354615,0.461
715,0.035,0.455
716,0.0334615,0.435
717,0.0346154,0.45
718,0.0336923,0.438
719,0.0346154,0.45
720,0.0351538,0.457
721,0.0352308,0.458
722,0.0337692,0.439
723,0.0334615,0.435
724,0.034,0.442
725,0.0342308,0.445
726,0.0369231,0.48
727,0.0346923,0.451
728,0.0341538,0.444
729,0.0340769,0.443
730,0.0349231,0.454
731,0.0349231,0.454
732,0.0349231,0.454
733,0.0349231,0.454
734,0.0346154,0.45
735,0.0356154,0.463
736,0.0361538,0.47
737,0.0349231,0.454
738,0.0354615,0.461
739,0.0367692,0.478
740,0.0356923,0.464
741,0.0357692,0.465
742,0.0335385,0.436
743,0.0356154,0.463
744,0.0336923,0.438
745,0.0350769,0.456
746,0.0344615,0.448
747,0.0350769,0.456
748,0.035,0.455
749,0.0345385,0.449
750,0.0341538,0.444
751,0.0346923,0.451
752,0.0346154,0.45
753,0.0343077,0.446
754,0.0340769,0.443
755,0.0340769,0.443
756,0.0338462,0.44
757,0.0343846,0.447
758,0.035,0.455
759,0.0341538,0.444
760,0.0319231,0.415
761,0.0348462,0.453
762,0.0347692,0.452
763,0.0338462,0.44
764,0.0343077,0.446
765,0.0351538,0.457
766,0.0340769,0.443
767,0.0333077,0.433
768,0.0341538,0.444
769,0.0345385,0.449
770,0.0340769,0.443
771,0.0346154,0.45
772,0.033,0.429
773,0.0323846,0.421
774,0.0326154,0.424
775,0.0331538,0.431
776,0.0328462,0.427
777,0.0329231,0.428
778,0.0322308,0.419
779,0.033,0.429
780,0.0336154,0.437
781,0.0337692,0.439
782,0.0338462,0.44
783,0.0336923,0.438
784,0.0352308,0.458
785,0.0341538,0.444
786,0.0326154,0.424
787,0.0358462,0.466
788,0.0350769,0.456
789,0.0345385,0.449
790,0.0335385,0.436
791,0.0333077,0.433
792,0.0330769,0.43
793,0.0326923,0.425
794,0.0334615,0.435
795,0.0337692,0.439
796,0.0339231,0.441
797,0.0327692,0.426
798,0.0326154,0.424
799,0.0336154,0.437
800,0.0341538,0.444
801,0.0339231,0.441
802,0.034,0.442
803,0.0334615,0.435
804,0.0338462,0.44
805,0.0336923,0.438
806,0.0338462,0.44
807,0.0330769,0.43
808,0.0336154,0.437
809,0.0329231,0.428
810,0.0332308,0.432
811,0.0354615,0.461
812,0.0345385,0.449
813,0.0336923,0.438
814,0.0327692,0.426
815,0.0330769,0.43
816,0.0326154,0.424
817,0.033,0.429
818,0.0329231,0.428
819,0.034,0.442
820,0.033,0.429
821,0.0341538,0.444
822,0.0346154,0.45
823,0.0339231,0.441
824,0.0322308,0.419
825,0.0330769,0.43
826,0.0326923,0.425
827,0.033,0.429
828,0.0352308,0.458
829,0.0342308,0.445
830,0.0347692,0.452
831,0.0352308,0.458
832,0.0342308,0.445
833,0.0326154,0.424
834,0.0318462,0.414
835,0.0336154,0.437
836,0.0331538,0.431
837,0.0342308,0.445
838,0.033,0.429
839,0.033,0.429
840,0.0349231,0.454
841,0.0338462,0.44
842,0.0332308,0.432
843,0.0332308,0.432
844,0.0330769,0.43
845,0.0334615,0.435
846,0.0329231,0.428
847,0.0333077,0.433
848,0.0326923,0.425
849,0.0336154,0.437
850,0.0336923,0.438
851,0.0340769,0.443
852,0.0340769,0.443
853,0.0333077,0.433
854,0.0371538,0.483
855,0.0346923,0.451
856,0.0328462,0.427
857,0.0340769,0.443
858,0.0332308,0.432
859,0.0328462,0.427
860,0.0329231,0.428
861,0.0332308,0.432
862,0.0331538,0.431
863,0.0337692,0.439
864,0.0333077,0.433
865,0.0338462,0.44
866,0.0346923,0.451
867,0.0334615,0.435
868,0.0341538,0.444
869,0.0331538,0.431
870,0.0330769,0.43
871,0.0337692,0.439
872,0.0332308,0.432
873,0.0338462,0.44
874,0.0342308,0.445
875,0.0343077,0.446
876,0.0341538,0.444
877,0.0357692,0.465
878,0.0333846,0.434
879,0.0325385,0.423
880,0.0335385,0.436
881,0.0340769,0.443
882,0.0338462,0.44
883,0.033,0.429
884,0.0336154,0.437
885,0.0340769,0.443
886,0.0333846,0.434
887,0.0336923,0.438
888,0.0341538,0.444
889,0.033,0.429
890,0.0341538,0.444
891,0.0336923,0.438
892,0.0338462,0.44
893,0.0342308,0.445
894,0.034,0.442
895,0.0333077,0.433
896,0.0334615,0.435
897,0.0328462,0.427
898,0.0336154,0.437
899,0.0341538,0.444
900,0.0339231,0.441
901,0.0338462,0.44
902,0.0347692,0.452
903,0.0334615,0.435
904,0.0345385,0.449
905,0.0344615,0.448
906,0.0332308,0.432
907,0.0339231,0.441
908,0.0336154,0.437
909,0.0335385,0.436
910,0.0321538,0.418
911,0.0330769,0.43
912,0.0331538,0.431
913,0.0341538,0.444
914,0.0331538,0.431
915,0.0324615,0.422
916,0.0353846,0.46
917,0.0345385,0.449
918,0.0335385,0.436
919,0.0335385,0.436
920,0.0331538,0.431
921,0.0335385,0.436
922,0.0334615,0.435
923,0.0366923,0.477
924,0.0339231,0.441
925,0.0335385,0.436
926,0.034,0.442
927,0.0333077,0.433
928,0.0331538,0.431
929,0.034,0.442
930,0.0342308,0.445
931,0.0348462,0.453
932,0.0324615,0.422
933,0.0312308,0.406
934,0.0318462,0.414
935,0.032,0.416
936,0.0323077,0.42
937,0.0321538,0.418
938,0.033,0.429
939,0.0341538,0.444
940,0.0332308,0.432
941,0.0324615,0.422
942,0.0329231,0.428
943,0.032,0.416
944,0.0324615,0.422
945,0.0346923,0.451
946,0.0341538,0.444
947,0.0346154,0.45
948,0.0349231,0.454
949,0.0341538,0.444
950,0.0346923,0.451
951,0.0352308,0.458
952,0.0347692,0.452
953,0.0337692,0.439
954,0.034,0.442
955,0.0333077,0.433
956,0.0346154,0.45
957,0.0343077,0.446
958,0.0353077,0.459
959,0.0343846,0.447
960,0.0339231,0.441
961,0.0333846,0.434
962,0.0340769,0.443
963,0.0337692,0.439
964,0.0339231,0.441
965,0.0338462,0.44
966,0.0343846,0.447
967,0.0343846,0.447
968,0.0344615,0.448
969,0.0354615,0.461
970,0.0363846,0.473
971,0.0350769,0.456
972,0.0351538,0.457
973,0.0346923,0.451
974,0.0346923,0.451
975,0.0335385,0.436
976,0.0341538,0.444
977,0.0335385,0.436
978,0.0371538,0.483
979,0.0334615,0.435
980,0.0339231,0.441
981,0.0344615,0.448
982,0.0349231,0.454
983,0.0340769,0.443
984,0.0333846,0.434
985,0.0335385,0.436
986,0.0334615,0.435
987,0.0333077,0.433
988,0.0335385,0.436
989,0.0335385,0.436
990,0.0333846,0.434
991,0.0353846,0.46
992,0.0345385,0.449
993,0.034,0.442
994,0.0335385,0.436
995,0.0331538,0.431
996,0.0336154,0.437
997,0.0343846,0.447
998,0.0342308,0.445
999,0.0336154,0.437
1000,0.0335385,0.436
1001,0.0333077,0.433
1002,0.0329231,0.428
1003,0.0323077,0.42
1004,0.0320769,0.417
1005,0.034,0.442
1006,0.0333846,0.434
1007,0.0324615,0.422
1008,0.0333077,0.433
1009,0.0329231,0.428
1010,0.0328462,0.427
1011,0.0331538,0.431
1012,0.0336923,0.438
1013,0.0333846,0.434
1014,0.034,0.442
1015,0.0323077,0.42
1016,0.035,0.455
1017,0.035,0.455
1018,0.0342308,0.445
1019,0.0340769,0.443
1020,0.0334615,0.435
1021,0.0331538,0.431
1022,0.0332308,0.432
1023,0.0338462,0.44
1024,0.0336923,0.438
1025,0.0339231,0.441
1026,0.0340769,0.443
1027,0.0329231,0.428
1028,0.0336154,0.437
1029,0.0338462,0.44
1030,0.0336154,0.437
1031,0.0331538,0.431
1032,0.0334615,0.435
1033,0.0339231,0.441
1034,0.0343846,0.447
1035,0.0346154,0.45
1036,0.035,0.455
1037,0.0347692,0.452
1038,0.0340769,0.443
1039,0.0339231,0.441
1040,0.0354615,0.461
1041,0.0337692,0.439
1042,0.0335385,0.436
1043,0.0337692,0.439
1044,0.0340769,0.443
1045,0.0322308,0.419
1046,0.0331538,0.431
1047,0.0350769,0.456
1048,0.0330769,0.43
1049,0.0333846,0.434
1050,0.0336923,0.438
1051,0.0346923,0.451
1052,0.0342308,0.445
1053,0.0336923,0.438
1054,0.0333846,0.434
1055,0.0338462,0.44
1056,0.0322308,0.419
1057,0.0324615,0.422
1058,0.0333077,0.433
1059,0.0350769,0.456
1060,0.0348462,0.453
1061,0.0345385,0.449
1062,0.0331538,0.431
1063,0.034,0.442
1064,0.0334615,0.435
1065,0.0337692,0.439
1066,0.0347692,0.452
1067,0.0336923,0.438
1068,0.035,0.455
1069,0.0336923,0.438
1070,0.0342308,0.445
1071,0.0343077,0.446
1072,0.0345385,0.449
1073,0.0348462,0.453
1074,0.0340769,0.443
1075,0.0349231,0.454
1076,0.033,0.429
1077,0.0333846,0.434
1078,0.0339231,0.441
1079,0.036,0.468
1080,0.0359231,0.467
1081,0.034,0.442
1082,0.0352308,0.458
1083,0.0358462,0.466
1084,0.0353077,0.459
1085,0.0361538,0.47
1086,0.0359231,0.467
1087,0.0353077,0.459
1088,0.0356923,0.464
1089,0.0336154,0.437
1090,0.0343077,0.446
1091,0.0337692,0.439
1092,0.0340769,0.443
1093,0.0341538,0.444
1094,0.0333077,0.433
1095,0.0346923,0.451
1096,0.0343077,0.446
1097,0.0341538,0.444
1098,0.0339231,0.441
1099,0.0348462,0.453
1100,0.0356154,0.463
1101,0.0353846,0.46
1102,0.0357692,0.465
1103,0.0346154,0.45
1104,0.0341538,0.444
1105,0.0337692,0.439
1106,0.0333846,0.434
1107,0.034,0.442
1108,0.0337692,0.439
1109,0.0324615,0.422
1110,0.0330769,0.43
1111,0.0335385,0.436
1112,0.033,0.429
1113,0.0333846,0.434
1114,0.0345385,0.449
1115,0.0343077,0.446
1116,0.0343077,0.446
1117,0.0328462,0.427
1118,0.0323846,0.421
1119,0.0324615,0.422
1120,0.0334615,0.435
1121,0.0336923,0.438
1122,0.0338462,0.44
1123,0.0323077,0.42
1124,0.0318462,0.414
1125,0.0324615,0.422
1126,0.0329231,0.428
1127,0.0335385,0.436
1128,0.0336154,0.437
1129,0.0327692,0.426
1130,0.0333846,0.434
1131,0.0326923,0.425
1132,0.0331538,0.431
1133,0.0331538,0.431
1134,0.0338462,0.44
1135,0.0333846,0.434
1136,0.0332308,0.432
1137,0.0334615,0.435
1138,0.0333077,0.433
1139,0.0332308,0.432
1140,0.0338462,0.44
1141,0.0335385,0.436
1142,0.0329231,0.428
1143,0.0341538,0.444
1144,0.0337692,0.439
1145,0.0333077,0.433
1146,0.0318462,0.414
1147,0.0327692,0.426
1148,0.0343077,0.446
1149,0.0351538,0.457
1150,0.0337692,0.439
1151,0.0345385,0.449
1152,0.034,0.442
1153,0.0345385,0.449
1154,0.0349231,0.454
1155,0.0320769,0.417
1156,0.0336154,0.437
1157,0.0339231,0.441
1158,0.0333846,0.434
1159,0.0330769,0.43
1160,0.0335385,0.436
1161,0.0340769,0.443
1162,0.0340769,0.443
1163,0.0343077,0.446
1164,0.033,0.429
