<version>,<mean_time>,<total>
1240,2.61914,128.338
1241,2.61853,128.308
1242,2.62814,128.779
1243,2.61927,128.344
1244,2.63114,128.926
1245,2.6292,128.831
1246,2.62686,128.716
1247,2.63249,128.992
1248,2.65012,129.856
1249,2.62624,128.686
1250,2.63427,129.079
1251,2.6358,129.154
1252,2.63761,129.243
1253,2.6379,129.257
1254,2.6381,129.267
1255,2.63984,129.352
1256,2.64502,129.606
1257,2.64647,129.677
1258,2.64624,129.666
1259,2.64457,129.584
1260,2.65365,130.029
1261,2.65543,130.116
1262,2.65649,130.168
1263,2.6558,130.134
1264,2.65712,130.199
1265,2.66388,130.53
1266,2.66451,130.561
1267,2.66241,130.458
1268,2.66488,130.579
1269,2.66867,130.765
1270,2.67165,130.911
1271,2.6701,130.835
1272,2.67135,130.896
1273,2.67514,131.082
1274,2.67604,131.126
1275,2.6742,131.036
1276,2.67861,131.252
1277,2.68324,131.479
1278,2.68033,131.336
1279,2.68967,131.794
1280,2.68776,131.7
1281,2.69133,131.875
1282,2.6911,131.864
1283,2.69206,131.911
1284,2.69233,131.924
1285,2.69282,131.948
1286,2.69631,132.119
1287,2.70565,132.577
1288,2.70284,132.439
1289,2.70222,132.409
1290,2.7019,132.393
1291,2.70384,132.488
1292,2.70469,132.53
1293,2.70392,132.492
1294,2.706,132.594
1295,2.71396,132.984
1296,2.71365,132.969
1297,2.72692,133.619
