42,2160,157,13,21181150
41,2264,443,5,21245585
40,2238,702,3,21252135
39,2574,964,2,21341482
38,2548,1273,2,21359013
37,2128,1552,1,21525879
36,2004,1799,1,21535478
35,2402,2008,1,21803987
34,2081,2270,0,21813062
33,2178,2538,0,21914091
32,2634,3110,0,22148633
31,2234,3575,0,22155701
30,2754,4005,0,22174176
29,2470,4290,0,22898207
28,3046,4671,0,22911801
27,2707,5071,0,22936990
26,2631,5438,0,22950610
25,2300,5634,0,24031611
24,2122,5859,0,24041505
23,2850,6056,0,24052572
22,2600,6394,0,24976246
21,28,6491,0,24976451
20,1874,6257,0,24982151
19,2286,6591,0,24988151
18,2404,6827,0,24994738
17,1890,7058,0,25001464
16,2582,7227,0,27069000
15,2584,7619,0,27079180
14,2162,7832,0,27086177
13,2932,8165,0,27095639
12,40,8147,0,27095798
11,20,8148,0,27095959
10,28,7886,0,27096079
9,46,7829,0,27096319
8,36,7822,0,30184881
7,42,7776,0,30185125
6,42,7926,0,31531883
5,44,8193,0,31532100
4,46,7709,0,31532233
3,44,7661,0,31532467
2,158,7737,0,31533046
1,188,7850,0,31533780
0,1078,7951,0,31536812
