##bucket, min, mean, max, stddev, count, total
0 0.0 0.5 3.0 0.614451804788759 50 25.0
1 0.0 0.27999999999999986 2.0 0.496518491342365 50 14.0
2 0.0 0.44000000000000006 2.0 0.5771145679064044 50 22.0
3 0.0 0.4600000000000001 3.0 0.6764251772429554 50 23.0
4 0.0 0.8000000000000002 4.0 0.7284313590846833 50 40.0
5 0.0 0.72 4.0 0.7835033829029759 50 36.0
6 0.0 0.8600000000000003 5.0 0.8808622862553139 50 43.0
7 0.0 1.0 5.0 0.9035079029052513 50 50.0
8 0.0 0.9799999999999996 5.0 0.9365590516047863 50 49.0
9 0.0 1.0200000000000002 4.0 0.8687311883149009 50 51.0
tot,0.0,0.7059999999999976,5.0,0.7955059140689197,500
