##bucket, min, mean, max, stddev, count, total
0 0.0 0.7441860465116282 5.0 1.002212392084773 43 32.0
1 0.0 0.4651162790697675 3.0 0.6305265074788244 43 20.0
2 0.0 0.5581395348837208 3.0 0.7004191119946663 43 24.0
3 0.0 0.5581395348837208 2.0 0.6287677132370127 43 24.0
4 0.0 0.4883720930232558 2.0 0.5508475298187507 43 21.0
5 0.0 0.4883720930232558 2.0 0.5924964546108838 43 21.0
6 0.0 0.44186046511627897 2.0 0.6655583256397218 43 19.0
7 0.0 0.5813953488372092 2.0 0.586862445939457 43 25.0
8 0.0 0.4883720930232558 2.0 0.5924964546108838 43 21.0
9 0.0 0.30232558139534876 1.0 0.4647008111181006 43 13.0
tot,0.0,0.5116279069767458,5.0,0.6574689414790573,430
