##bucket, min, mean, max, stddev, count, total
0 0.0 0.5200000000000001 7.0 1.1109841197270616 50 26.0
1 0.0 0.5 4.0 0.7354021529276429 50 25.0
2 0.0 0.3999999999999998 3.0 0.6388765649999398 50 20.0
3 0.0 0.58 5.0 0.8592830423898611 50 29.0
4 0.0 0.8400000000000001 6.0 0.9971387638065785 50 42.0
5 0.0 0.8799999999999997 6.0 0.9612916480720419 50 44.0
6 0.0 0.7999999999999998 6.0 1.0690449676496976 50 40.0
7 0.0 0.8999999999999998 6.0 1.0738068841694934 50 45.0
8 0.0 0.9799999999999996 6.0 1.0592642806809498 50 49.0
9 0.0 1.1199999999999997 5.0 0.9612916480720418 50 56.0
tot,0.0,0.7520000000000021,7.0,0.9759102425957017,500
