##ver, min, mean, max, stddev, count, total
0 0.0 0.43999999999999995 3.0 0.6439672954048368 50 22.0
1 0.0 0.3400000000000001 1.0 0.4785181206984065 50 17.0
2 0.0 0.32 1.0 0.471212071499161 50 16.0
3 0.0 0.27999999999999997 1.0 0.45355736761107274 50 14.0
4 0.0 0.2 1.0 0.4040610178208844 50 10.0
5 0.0 0.35999999999999993 1.0 0.4848732213850612 50 18.0
6 0.0 0.21999999999999997 1.0 0.41845195759648 50 11.0
7 0.0 0.34 1.0 0.4785181206984065 50 17.0
8 0.0 0.11999999999999994 1.0 0.32826072265931616 50 6.0
9 0.0 0.30000000000000004 1.0 0.46291004988627565 50 15.0
