##bucket, min, mean, max, stddev, count, total
0 0.0 0.6599999999999999 4.0 0.6883876458946722 50 33.0
1 0.0 0.3800000000000001 2.0 0.5674864018868919 50 19.0
2 0.0 0.3400000000000001 2.0 0.5194188275056528 50 17.0
3 0.0 0.3 1.0 0.46291004988627565 50 15.0
4 0.0 0.36 1.0 0.4848732213850611 50 18.0
5 0.0 0.34 1.0 0.47851812069840644 50 17.0
6 0.0 0.31999999999999995 1.0 0.47121207149916117 50 16.0
7 0.0 0.39999999999999997 1.0 0.4948716593053936 50 20.0
8 0.0 0.39999999999999986 1.0 0.4948716593053936 50 20.0
9 0.0 0.27999999999999986 1.0 0.4535573676110729 50 14.0
tot,0.0,0.3779999999999999,4.0,0.5212094767339449,500
