##bucket, min, mean, max, stddev, count, total
0 0.0 0.5200000000000004 3.0 0.6773296909216965 50 26.0
1 0.0 1.8000000000000003 65.0 9.138391766696838 50 90.0
2 0.0 0.6599999999999999 2.0 0.6262945776223707 50 33.0
3 0.0 0.7 3.0 0.7071067811865471 50 35.0
4 0.0 0.8999999999999998 4.0 0.7354021529276433 50 45.0
5 0.0 0.8199999999999997 4.0 0.7743331561638654 50 41.0
6 0.0 1.1199999999999997 5.0 0.8953394066281368 50 56.0
7 0.0 1.2800000000000002 6.0 1.0109603435973797 50 64.0
8 0.0 1.4400000000000004 6.0 1.05288718701076 50 72.0
9 0.0 1.2999999999999996 5.0 0.9948848769417216 50 65.0
tot,0.0,1.0539999999999985,65.0,2.9961705686012507,500
