##bucket, min, mean, max, stddev, count, total
0 1.0 1.5384615384615385 4.0 0.9674179220468453 13 20.0
1 0.0 1.0 2.0 0.7071067811865476 13 13.0
2 0.0 1.076923076923077 2.0 0.6405126152203484 13 14.0
3 1.0 1.2307692307692308 2.0 0.4385290096535146 13 16.0
4 0.0 1.0769230769230769 2.0 0.49354811679282456 13 14.0
5 0.0 1.0 2.0 0.5773502691896257 13 13.0
6 0.0 1.0769230769230769 2.0 0.4935481167928245 13 14.0
7 1.0 1.1538461538461537 2.0 0.3755338080994053 13 15.0
8 0.0 1.0769230769230769 2.0 0.49354811679282456 13 14.0
9 0.0 0.7692307692307693 1.0 0.4385290096535146 13 10.0
tot,0.0,1.0999999999999996,4.0,0.5952004417769472,130
