##ver, min, mean, max, stddev, count, total
30 0.0 1.2244897959183672 7.0 1.1229667945975546 49 60.0
31 0.0 1.306122448979592 7.0 1.1031032293914644 49 64.0
32 0.0 1.306122448979592 7.0 1.1402500024236837 49 64.0
33 1.0 2.265306122448981 47.0 6.6073680785294595 49 111.0
34 1.0 1.4285714285714284 7.0 1.1902380714238086 49 70.0
35 0.0 1.3673469387755102 8.0 1.202322016471676 49 67.0
36 1.0 1.4285714285714284 7.0 1.1547005383792517 49 70.0
37 1.0 1.5510204081632653 8.0 1.191309232346846 49 76.0
38 1.0 1.9387755102040818 23.0 3.2685889110421575 49 95.0
39 1.0 1.5510204081632653 8.0 1.2919820769170258 49 76.0
40 1.0 1.714285714285714 7.0 1.1726039399558574 49 84.0
41 1.0 1.5102040816326532 8.0 1.292968950703378 49 74.0
42 1.0 1.7346938775510203 8.0 1.3505478857992164 49 85.0
43 1.0 1.6734693877551021 9.0 1.3902600941017116 49 82.0
44 1.0 1.775510204081633 8.0 1.342654493321112 49 87.0
45 1.0 1.816326530612245 8.0 1.2694071678634589 49 89.0
46 1.0 2.6734693877551012 52.0 7.304073507017734 49 131.0
47 1.0 2.5102040816326534 40.0 5.601794537540298 49 123.0
48 1.0 2.5714285714285716 43.0 5.999999999999993 49 126.0
49 1.0 2.755102040816327 48.0 6.6880821000396375 49 135.0
50 1.0 2.8571428571428577 44.0 6.137317546507322 49 140.0
51 1.0 2.612244897959183 44.0 6.167172253589342 49 128.0
52 1.0 2.5510204081632657 33.0 4.601001813417904 49 125.0
53 1.0 2.83673469387755 40.0 5.542814187364233 49 139.0
54 1.0 2.6326530612244907 36.0 5.0526143296936725 49 129.0
55 1.0 2.6938775510204085 39.0 5.436006812728189 49 132.0
56 1.0 2.755102040816327 34.0 4.754518080402131 49 135.0
57 1.0 2.9183673469387754 35.0 5.032547129659577 49 143.0
58 1.0 3.2857142857142865 38.0 6.093028803476973 49 161.0
59 1.0 2.8775510204081636 39.0 5.395340015008415 49 141.0
60 1.0 2.83673469387755 36.0 4.980574509931516 49 139.0
61 1.0 2.9591836734693877 38.0 5.283461553413123 49 145.0
62 1.0 2.9795918367346936 37.0 5.1254666288315 49 146.0
63 1.0 2.8571428571428568 32.0 4.434711565216686 49 140.0
64 1.0 2.9183673469387745 28.0 3.877481649934427 49 143.0
65 1.0 3.1020408163265314 36.0 4.996852750978962 49 152.0
66 1.0 2.959183673469388 35.0 4.8389013201753395 49 145.0
67 1.0 3.428571428571429 35.0 5.503786575319454 49 168.0
68 1.0 3.1020408163265314 33.0 4.570033269204135 49 152.0
69 1.0 3.040816326530612 33.0 4.536698430914401 49 149.0
70 2.0 3.1224489795918364 32.0 4.428283400771795 49 153.0
71 2.0 3.081632653061225 33.0 4.5636093842752254 49 151.0
72 2.0 3.2857142857142865 37.0 5.099019513592789 49 161.0
73 2.0 3.408163265306123 42.0 5.791223126950162 49 167.0
74 2.0 3.081632653061225 30.0 4.1575069387288135 49 151.0
75 2.0 3.081632653061225 30.0 4.157506938728814 49 151.0
76 2.0 3.3673469387755093 38.0 5.234874550992208 49 165.0
77 2.0 3.9183673469387763 38.0 6.3306027052915645 49 192.0
78 2.0 3.3673469387755093 36.0 4.956871819130744 49 165.0
79 2.0 3.489795918367347 44.0 6.100281581546016 49 171.0
80 2.0 3.591836734693877 24.0 4.217613698067003 49 176.0
81 2.0 3.6530612244897953 41.0 5.621947395432191 49 179.0
82 2.0 3.6326530612244907 37.0 5.101853738066769 49 178.0
83 2.0 3.6122448979591835 42.0 5.8088163113301805 49 177.0
84 2.0 3.73469387755102 42.0 5.787110354788771 49 183.0
85 2.0 3.510204081632653 36.0 4.9670684218644485 49 172.0
86 2.0 3.673469387755102 39.0 5.371172106339395 49 180.0
87 2.0 3.73469387755102 41.0 5.667066812602743 49 183.0
88 2.0 3.5306122448979593 34.0 4.681978040032538 49 173.0
