##bucket, min, mean, max, stddev, count, total
0 0.0 1.591836734693877 24.0 4.004780306848607 49 78.0
1 0.0 1.673469387755102 40.0 5.903345644286669 49 82.0
2 0.0 0.8367346938775512 12.0 1.9931856701386992 49 41.0
3 0.0 0.8163265306122449 11.0 1.8893723537610214 49 40.0
4 0.0 1.0408163265306125 12.0 2.235687661487599 49 51.0
5 0.0 0.7959183673469385 12.0 1.978842168170724 49 39.0
6 0.0 0.775510204081633 12.0 1.9500566885184065 49 38.0
7 0.0 0.8775510204081632 11.0 1.8215452810414448 49 43.0
8 0.0 0.7551020408163266 12.0 1.9635279923827793 49 37.0
9 0.0 0.7142857142857142 12.0 1.9039432764659772 49 35.0
10 0.0 0.7959183673469387 11.0 1.767526424092139 49 39.0
11 0.0 0.693877551020408 11.0 1.781900689720729 49 34.0
12 0.0 0.8163265306122449 12.0 1.9112983086085213 49 40.0
13 0.0 0.8367346938775512 12.0 1.940220549915118 49 41.0
14 0.0 0.8571428571428572 12.0 1.8929694486000914 49 42.0
15 0.0 0.7142857142857142 12.0 1.9472202409246535 49 35.0
16 0.0 0.7959183673469387 12.0 1.9037199531086353 49 39.0
17 0.0 0.8571428571428572 12.0 1.9472202409246542 49 42.0
18 0.0 0.8367346938775512 12.0 1.8857683974920116 49 41.0
19 0.0 0.7551020408163266 12.0 1.9528890163560453 49 37.0
20 0.0 0.7959183673469385 12.0 1.925482535157688 49 39.0
21 0.0 0.7959183673469387 12.0 1.914632164811458 49 39.0
22 0.0 0.8979591836734693 12.0 1.873553864086286 49 44.0
23 0.0 0.6938775510204079 12.0 1.91707330794292 49 34.0
24 0.0 0.8979591836734693 12.0 1.8956627904155283 49 44.0
25 0.0 0.7346938775510206 12.0 1.901485276962038 49 36.0
26 0.0 0.8979591836734693 12.0 1.8624009812513487 49 44.0
27 0.0 0.8571428571428571 12.0 1.8596594670351165 49 42.0
28 0.0 0.7346938775510206 13.0 1.9976601959551077 49 36.0
29 0.0 0.7551020408163266 12.0 1.8543935693924527 49 37.0
30 0.0 0.816326530612245 12.0 1.8105416936623673 49 40.0
31 0.0 0.9387755102040817 12.0 1.8074863215861665 49 46.0
32 0.0 0.7551020408163266 12.0 1.8543935693924527 49 37.0
33 0.0 0.8367346938775512 12.0 1.818274580193979 49 41.0
34 0.0 0.6122448979591836 12.0 1.812184760294097 49 30.0
35 0.0 0.7755102040816327 12.0 1.8626292586293285 49 38.0
36 0.0 0.8367346938775512 13.0 1.9721703228456013 49 41.0
37 0.0 0.7142857142857142 12.0 1.8596594670351165 49 35.0
38 0.0 0.7959183673469387 12.0 1.892744830450549 49 39.0
39 0.0 0.7551020408163266 12.0 1.8317866078969864 49 37.0
40 0.0 0.8163265306122449 12.0 1.798998209510818 49 40.0
41 0.0 0.7551020408163267 13.0 2.0055195944037583 49 37.0
42 0.0 0.8367346938775512 12.0 1.8635420885094751 49 41.0
43 0.0 0.7551020408163266 13.0 1.952889016356045 49 37.0
44 0.0 0.8979591836734693 12.0 1.9066211164341627 49 44.0
45 0.0 0.8571428571428571 13.0 1.9895560643855537 49 42.0
46 0.0 0.8163265306122449 12.0 1.8105416936623675 49 40.0
47 0.0 0.8367346938775512 13.0 1.9402205499151182 49 41.0
48 0.0 0.816326530612245 12.0 1.8334106353523554 49 40.0
49 0.0 0.8571428571428572 13.0 1.9578900207451218 49 42.0
50 0.0 0.8163265306122449 12.0 1.8105416936623677 49 40.0
51 0.0 0.9183673469387755 13.0 1.9667733166055428 49 45.0
52 0.0 1.9795918367346947 61.0 8.804567460316568 49 97.0
53 0.0 0.7755102040816327 13.0 1.9818478974016585 49 38.0
54 0.0 1.0408163265306123 15.0 2.2169722565685293 49 51.0
55 0.0 0.8979591836734693 13.0 1.9816333536502964 49 44.0
56 0.0 0.816326530612245 13.0 1.9756166694199038 49 40.0
57 0.0 0.8367346938775511 12.0 1.8182745801939788 49 41.0
58 0.0 0.7755102040816327 13.0 2.0131371260883784 49 38.0
59 0.0 0.8571428571428571 12.0 1.848422751068236 49 42.0
60 0.0 0.9591836734693877 13.0 1.9467834975658074 49 47.0
61 0.0 0.8163265306122449 13.0 1.996595742213012 49 40.0
62 0.0 0.8163265306122449 12.0 1.8334106353523556 49 40.0
63 0.0 0.8571428571428571 12.0 1.8371173070873836 49 42.0
64 0.0 0.8571428571428571 13.0 2.01038968030247 49 42.0
65 0.0 0.8775510204081632 12.0 2.0679363008124043 49 43.0
66 0.0 1.0 12.0 2.0207259421636903 49 49.0
67 0.0 0.8571428571428572 13.0 2.1114765765533217 49 42.0
68 0.0 0.8367346938775512 13.0 2.034565256341738 49 41.0
69 0.0 1.0 12.0 1.9039432764659772 49 49.0
70 0.0 0.8979591836734693 13.0 2.0437394032261844 49 44.0
71 0.0 0.8163265306122449 13.0 2.017356659382882 49 40.0
72 0.0 0.9795918367346939 13.0 2.056390404713716 49 48.0
73 0.0 0.8775510204081632 12.0 1.8889222352665438 49 43.0
74 0.0 0.8367346938775512 12.0 1.87468818268877 49 41.0
75 0.0 0.8571428571428571 13.0 2.01038968030247 49 42.0
76 0.0 0.8367346938775511 13.0 1.9931856701386994 49 41.0
77 0.0 0.9795918367346939 13.0 2.056390404713716 49 48.0
78 0.0 0.8979591836734693 12.0 1.9498386467344728 49 44.0
79 0.0 0.8367346938775512 12.0 1.9077357737152498 49 41.0
80 0.0 0.8367346938775512 13.0 2.0036106863143157 49 41.0
81 0.0 0.9183673469387755 13.0 1.9878457214393928 49 45.0
82 0.0 1.7551020408163267 57.0 8.112568983386462 49 86.0
83 0.0 0.8571428571428572 13.0 2.01038968030247 49 42.0
84 0.0 0.9387755102040817 13.0 2.035192080055613 49 46.0
85 0.0 0.7551020408163266 13.0 2.026189077275551 49 37.0
86 0.0 0.8571428571428571 13.0 2.0207259421636903 49 42.0
87 0.0 0.8979591836734693 13.0 1.9816333536502964 49 44.0
88 0.0 0.4897959183673469 9.0 1.4160162572570714 49 24.0
tot,0.0,0.8729649163036081,61.0,2.3816780840924743,4361
