##bucket, min, mean, max, stddev, count, total
0 0.0 0.46153846153846145 3.0 0.8770580193070292 13 6.0
1 0.0 0.3076923076923078 3.0 0.8548504142651105 13 4.0
2 0.0 0.1538461538461539 2.0 0.5547001962252291 13 2.0
3 0.0 0.3076923076923078 3.0 0.8548504142651105 13 4.0
4 0.0 0.4615384615384615 3.0 0.8770580193070292 13 6.0
5 0.0 0.38461538461538464 3.0 0.869718492622904 13 5.0
6 0.0 0.5384615384615385 4.0 1.1266014242982163 13 7.0
7 0.0 0.6923076923076922 5.0 1.3774744634423888 13 9.0
8 0.0 0.7692307692307693 4.0 1.091928428198338 13 10.0
9 0.0 0.7692307692307693 4.0 1.091928428198338 13 10.0
10 0.0 0.7692307692307693 5.0 1.3634420996046581 13 10.0
11 0.0 0.7692307692307693 5.0 1.3634420996046581 13 10.0
12 0.0 0.8461538461538463 6.0 1.625123269486238 13 11.0
13 0.0 1.0 6.0 1.5811388300841898 13 13.0
14 0.0 0.9230769230769229 5.0 1.3204505835470497 13 12.0
15 0.0 1.076923076923077 6.0 1.5525000516123697 13 14.0
16 0.0 2.1538461538461537 19.0 5.2415988948372405 13 28.0
17 0.0 1.153846153846154 5.0 1.281025230440697 13 15.0
18 0.0 1.1538461538461537 5.0 1.214231845389905 13 15.0
19 0.0 1.0 5.0 1.2909944487358056 13 13.0
20 0.0 1.076923076923077 6.0 1.6052797503622467 13 14.0
21 0.0 1.0 5.0 1.2909944487358056 13 13.0
22 0.0 1.1538461538461537 5.0 1.214231845389905 13 15.0
23 0.0 1.076923076923077 6.0 1.5525000516123697 13 14.0
24 0.0 1.0 5.0 1.2909944487358056 13 13.0
25 0.0 1.0 4.0 1.0 13 13.0
26 0.0 1.153846153846154 5.0 1.281025230440697 13 15.0
27 0.0 1.2307692307692308 4.0 1.0127393670836669 13 16.0
28 1.0 1.3846153846153846 4.0 0.8697184926229038 13 18.0
29 1.0 3.5384615384615374 31.0 8.29272155382241 13 46.0
30 1.0 1.3846153846153846 4.0 0.9607689228305225 13 18.0
31 1.0 1.3846153846153846 4.0 0.8697184926229038 13 18.0
32 1.0 1.3076923076923077 4.0 0.8548504142651105 13 17.0
33 1.0 1.5384615384615385 5.0 1.1266014242982163 13 20.0
34 0.0 1.3076923076923077 5.0 1.1821319289469758 13 17.0
35 1.0 2.846153846153846 21.0 5.520358591102481 13 37.0
36 1.0 1.4615384615384615 4.0 0.8770580193070292 13 19.0
37 1.0 1.4615384615384615 5.0 1.1266014242982163 13 19.0
38 1.0 1.3076923076923077 4.0 0.8548504142651105 13 17.0
39 1.0 1.5384615384615385 5.0 1.1266014242982163 13 20.0
40 1.0 1.4615384615384615 5.0 1.1266014242982163 13 19.0
41 1.0 1.7692307692307692 5.0 1.165750556068647 13 23.0
42 1.0 1.692307692307692 7.0 1.6525039276108335 13 22.0
43 1.0 1.7692307692307692 6.0 1.3634420996046581 13 23.0
44 1.0 1.692307692307692 5.0 1.1821319289469756 13 22.0
45 1.0 1.692307692307692 5.0 1.1821319289469756 13 22.0
46 1.0 1.6923076923076923 5.0 1.1821319289469754 13 22.0
47 1.0 1.7692307692307692 6.0 1.4232501627054275 13 23.0
48 1.0 1.923076923076923 6.0 1.3821202589704018 13 25.0
49 1.0 1.7692307692307692 6.0 1.3634420996046581 13 23.0
50 1.0 2.0 6.0 1.35400640077266 13 26.0
51 1.0 1.923076923076923 6.0 1.3821202589704018 13 25.0
52 1.0 2.0 6.0 1.35400640077266 13 26.0
53 1.0 1.846153846153846 5.0 1.1435437497937313 13 24.0
54 1.0 1.846153846153846 6.0 1.4051188470584879 13 24.0
55 1.0 2.076923076923077 5.0 1.1875421719907089 13 27.0
56 1.0 2.076923076923077 6.0 1.3204505835470495 13 27.0
57 1.0 2.0 6.0 1.35400640077266 13 26.0
58 1.0 2.1538461538461537 6.0 1.405118847058488 13 28.0
59 1.0 2.3076923076923075 7.0 1.4935759876113537 13 30.0
60 1.0 2.230769230769231 7.0 1.5358952955766088 13 29.0
61 1.0 2.3846153846153846 7.0 1.5021352323976211 13 31.0
62 1.0 2.230769230769231 7.0 1.5358952955766088 13 29.0
63 1.0 2.230769230769231 8.0 1.8327504901034293 13 29.0
64 1.0 2.3076923076923075 7.0 1.4935759876113537 13 30.0
65 2.0 2.5384615384615383 7.0 1.3913653136029496 13 33.0
66 2.0 2.4615384615384617 7.0 1.3913653136029496 13 32.0
67 1.0 2.3076923076923075 6.0 1.1821319289469758 13 30.0
68 1.0 2.5384615384615383 7.0 1.4500221041639678 13 33.0
69 1.0 2.4615384615384617 8.0 1.713446070320696 13 32.0
70 1.0 2.5384615384615383 8.0 1.7134460703206957 13 33.0
71 1.0 2.5384615384615383 8.0 1.7134460703206957 13 33.0
72 2.0 2.6923076923076925 8.0 1.6525039276108333 13 35.0
73 2.0 2.6153846153846154 7.0 1.4455945454184547 13 34.0
74 2.0 2.5384615384615383 6.0 1.1266014242982163 13 33.0
75 2.0 2.6923076923076925 7.0 1.436698494501391 13 35.0
76 2.0 2.6153846153846154 6.0 1.1929278784054478 13 34.0
77 2.0 2.5384615384615383 7.0 1.3913653136029496 13 33.0
78 2.0 2.769230769230769 7.0 1.4232501627054275 13 36.0
79 2.0 2.769230769230769 8.0 1.69085018821135 13 36.0
80 2.0 2.5384615384615383 7.0 1.3913653136029496 13 33.0
81 2.0 2.846153846153846 7.0 1.3445044840729643 13 37.0
82 2.0 2.846153846153846 7.0 1.4051188470584879 13 37.0
83 2.0 2.923076923076923 7.0 1.3821202589704018 13 38.0
84 2.0 2.846153846153846 8.0 1.6251232694862383 13 37.0
85 2.0 2.923076923076923 7.0 1.3821202589704018 13 38.0
86 2.0 3.0 8.0 1.5811388300841898 13 39.0
87 2.0 3.076923076923077 8.0 1.6052797503622467 13 40.0
88 2.0 2.923076923076923 7.0 1.3204505835470497 13 38.0
tot,0.0,1.777873811581672,31.0,1.8717332718125397,1157
