##ver, min, mean, max, stddev, count, total
32 0.0 2.265306122448982 39.0 6.217500536804968 49 111.0
33 0.0 2.0612244897959178 28.0 4.625149381665537 49 101.0
34 0.0 2.4693877551020407 42.0 6.6492544720452385 49 121.0
35 0.0 2.3061224489795906 38.0 5.969380487233203 49 113.0
36 0.0 2.4897959183673457 39.0 6.066034017995855 49 122.0
37 0.0 2.448979591836736 41.0 6.455169841845749 49 120.0
38 0.0 2.3469387755102047 43.0 6.603506077608075 49 115.0
39 0.0 2.326530612244899 29.0 4.972372652559173 49 114.0
40 0.0 2.3061224489795906 37.0 5.745302724953708 49 113.0
41 0.0 2.5102040816326543 38.0 5.923549221045581 49 123.0
42 0.0 2.3877551020408183 36.0 5.819565872019624 49 117.0
43 0.0 2.5102040816326543 37.0 5.902409285550243 49 123.0
44 0.0 2.2857142857142865 33.0 5.315072906367323 49 112.0
45 0.0 3.2244897959183665 39.0 7.467332483676404 49 158.0
46 0.0 2.591836734693877 47.0 7.032420065154599 49 127.0
47 0.0 2.408163265306123 33.0 5.43491171097769 49 118.0
48 0.0 2.510204081632654 39.0 6.589519611282983 49 123.0
49 0.0 2.3265306122448997 40.0 6.135238908354345 49 114.0
50 0.0 2.448979591836736 42.0 6.541728952431068 49 120.0
51 0.0 2.4897959183673457 43.0 6.755005702500652 49 122.0
52 0.0 2.408163265306123 35.0 5.630713273892493 49 118.0
53 0.0 2.551020408163264 46.0 6.8861613172416165 49 125.0
54 0.0 2.2857142857142865 34.0 5.484827557301443 49 112.0
55 0.0 2.591836734693877 37.0 5.869832363261249 49 127.0
56 0.0 2.3061224489795906 38.0 5.741675429236127 49 113.0
57 0.0 2.632653061224491 40.0 6.762931679231957 49 129.0
58 0.0 2.7755102040816326 37.0 6.478378481927557 49 136.0
59 0.0 2.5102040816326543 38.0 6.031591998868656 49 123.0
60 0.0 2.612244897959182 32.0 5.235361840927731 49 128.0
61 0.0 2.4693877551020407 49.0 7.257473277067367 49 121.0
62 0.0 2.7959183673469368 46.0 7.01480455844617 49 137.0
63 0.0 2.2040816326530632 38.0 5.937099431529169 49 108.0
64 0.0 2.510204081632654 36.0 5.538209882938986 49 123.0
65 0.0 2.3469387755102047 36.0 5.599668964948445 49 115.0
66 0.0 2.510204081632654 41.0 6.255405825429425 49 123.0
67 0.0 2.7959183673469363 41.0 6.403057836679595 49 137.0
68 0.0 2.1020408163265323 33.0 5.3277766546311485 49 103.0
69 0.0 2.6122448979591817 41.0 6.402526605862371 49 128.0
70 0.0 2.387755102040818 37.0 5.7908560339074375 49 117.0
71 0.0 2.551020408163264 39.0 6.02100913638305 49 125.0
72 0.0 2.2857142857142865 38.0 5.755432216610669 49 112.0
73 0.0 2.367346938775509 33.0 5.457005732508068 49 116.0
74 0.0 2.612244897959182 37.0 5.780053079811829 49 128.0
75 0.0 2.7755102040816317 42.0 6.423476817251595 49 136.0
76 0.0 2.367346938775509 41.0 6.253978325670729 49 116.0
77 0.0 2.551020408163264 40.0 6.14770019495704 49 125.0
78 0.0 2.2857142857142865 34.0 5.200160253940897 49 112.0
79 0.0 2.4489795918367356 33.0 5.123724331031891 49 120.0
80 0.0 2.3469387755102047 35.0 5.558593273812491 49 115.0
81 0.0 2.489795918367346 38.0 5.838530240921048 49 122.0
82 0.0 2.897959183673468 45.0 6.7492126020965815 49 142.0
83 0.0 2.4285714285714275 44.0 6.48074069840786 49 119.0
84 0.0 2.408163265306123 39.0 6.023974211940357 49 118.0
85 0.0 2.387755102040818 36.0 5.499304223151827 49 117.0
86 0.0 2.7142857142857135 42.0 6.301454858469853 49 133.0
87 0.0 2.408163265306123 37.0 5.744266588473743 49 118.0
88 0.0 2.2653061224489814 36.0 5.491567437915159 49 111.0
