44,39297,561,70,1801762
43,998,73,13,11715357
42,1080,298,3,11763598
41,1140,454,2,11799542
40,1126,613,1,11836774
39,1295,750,1,11853433
38,1281,929,1,12004477
37,1072,1089,0,12007390
36,1009,1227,0,12186579
35,1209,1302,0,12201866
34,1048,1466,0,12221053
33,1097,1694,0,12437143
32,1324,1733,0,12441799
31,1125,1883,0,12461618
30,1384,2042,0,12465199
29,1243,2236,0,12468241
28,1530,2447,0,13095345
27,1361,2632,0,13116140
26,1322,2849,0,13120273
25,1156,2974,0,13123572
24,1067,3127,0,13126493
23,1431,3376,0,14065456
22,1306,3322,0,14070267
21,20,3434,0,14070401
20,943,3428,0,14073228
19,1149,3491,0,14076320
18,1208,3657,0,14112139
17,951,3793,0,14114986
16,1297,3915,0,15518697
15,1298,4032,0,15521632
14,1087,4617,0,15524270
13,1472,4493,0,15527438
12,26,4509,0,15527593
11,16,4560,0,15527753
10,20,4524,0,15527873
9,29,4460,0,15528104
8,24,4432,0,15528275
7,27,4371,0,15528395
6,27,4891,0,18158743
5,28,4557,0,18158960
4,29,4491,0,18159080
3,28,4663,0,18159269
2,85,4403,0,18159847
1,100,4503,0,18160218
0,545,4567,0,18162081
45,953,97,9,26792023
46,1009,327,3,26618131
47,919,910,1,26844607
48,970,740,1,26864140
49,895,767,1,26895156
50,957,943,1,26920038
51,876,1065,0,26954663
52,828,1364,0,26960483
53,930,1379,0,26992100
54,889,1394,0,26998974
55,888,1546,0,27008313
56,873,1662,0,27015427
57,819,1738,0,27021948
58,606,2241,0,27026338
59,98,1867,0,27028621
60,1214,1941,0,27042056
61,821,2184,0,27049659
62,815,2242,0,27057506
63,879,2375,0,27066230
64,747,2447,0,27074504
65,819,2597,0,27083266
66,876,2614,0,27092849
67,790,2796,0,27102799
68,736,2883,0,27446930
69,640,2919,0,27454184
70,691,3235,0,27462549
71,705,3110,0,27470302
72,629,3274,0,27477390
73,672,4089,0,27484371
74,728,3436,0,27491729
75,890,3635,0,27500876
76,753,3772,0,27508119
77,759,3769,0,27859101
78,694,3923,0,27866185
79,674,4126,0,27873050
80,802,4161,0,27881398
81,701,4106,0,27889098
82,725,4187,0,27896919
83,693,4641,0,27906773
84,688,5360,0,28414800
85,601,4516,0,28421305
86,633,5368,0,28428556
87,623,4803,0,28435796
88,652,5017,0,28442722
