647,544,45,12,94711069
646,364,114,3,94712397
645,324,152,2,94725488
644,388,201,1,94742945
643,482,298,1,94744589
642,400,351,1,94745590
641,242,400,0,94746083
640,446,416,1,94833123
639,240,449,0,94833674
638,52,465,0,94837875
637,316,490,0,94838763
636,526,552,0,94839954
635,270,587,0,94840705
634,242,617,0,94841542
633,382,658,0,94844045
632,558,724,0,94845571
631,210,789,0,94846100
630,124,799,0,94846391
629,274,812,0,95207498
628,306,851,0,95007275
627,696,901,0,95214247
626,212,968,0,95374599
625,142,983,0,95374900
624,264,1004,0,95375546
623,316,1054,0,95376299
622,550,1124,0,95377666
621,92,1289,0,95377892
620,180,1133,0,95378315
619,516,1257,0,95379779
618,312,1224,0,95380771
617,28,1241,0,95380839
616,206,1239,0,96003978
615,278,1285,0,96004707
614,640,1483,0,95805032
613,290,1431,0,96011614
612,302,1426,0,96012628
611,608,1502,0,96013990
610,282,1595,0,96014632
609,598,1716,0,96016623
608,300,1705,0,96017341
607,74,1707,0,96017583
606,286,1681,0,95815557
605,248,1705,0,96956860
604,526,1753,0,96958090
603,246,1820,0,96958622
602,318,1825,0,96959787
601,490,1874,0,96960984
600,460,1935,0,96961976
599,326,1990,0,96962785
598,786,2037,0,96965000
597,172,2126,0,96965498
596,68,2130,0,96965685
595,352,2121,0,96966411
594,382,2166,0,96967552
593,752,2233,0,98370108
592,472,2338,0,98371657
591,110,2328,0,98371884
590,304,2338,0,98372599
589,384,2445,0,98393942
588,478,2432,0,98395121
587,134,2540,0,98395508
586,96,2471,0,98395745
585,288,2480,0,98396413
584,670,2663,0,98397974
583,334,2664,0,98399158
582,186,2661,0,98399678
581,326,2678,0,98400358
580,562,2745,0,98402087
579,152,2802,0,100503691
578,302,2801,0,100504387
577,560,2850,0,100513675
576,506,2955,0,100514708
575,144,2949,0,100515133
574,94,2956,0,100515283
573,436,2999,0,100517087
572,428,3064,0,100518039
571,658,3132,0,100519764
570,82,3179,0,100520025
569,110,3169,0,100520339
568,306,3218,0,100521172
567,614,3244,0,100522508
566,180,3309,0,100522931
565,186,3324,0,100523464
564,348,3350,0,100524238
563,584,3404,0,103677207
562,210,3460,0,103677821
561,200,3463,0,103678054
560,284,3810,0,104977397
559,316,3630,0,104978150
558,634,3599,0,104981370
557,84,3751,0,104981635
556,250,3756,0,104982233
555,330,3815,0,104983198
554,472,3938,0,104984397
553,550,3952,0,104985961
552,182,4014,0,104986599
551,218,3993,0,104991025
550,666,4059,0,105001717
549,120,4143,0,105002015
548,390,4137,0,105003175
547,902,4246,0,105005807
546,94,4330,0,105006031
545,70,4334,0,105006157
544,446,4318,0,105007467
543,422,4403,0,105008351
542,768,4464,0,105010219
541,38,4504,0,105010283
540,402,4502,0,105011306
539,444,4564,0,105012068
538,494,4660,0,105012991
537,776,4739,0,105014405
536,210,4899,0,105014900
535,130,4764,0,110225332
534,336,4789,0,110226013
533,364,4823,0,110226694
532,612,4927,0,110227831
531,170,4983,0,110228082
530,282,5016,0,110228495
529,808,5086,0,110231992
528,156,5174,0,110232300
527,124,5121,0,110232538
526,394,5167,0,110233685
525,385,5214,0,110235066
524,881,5314,0,110237461
523,164,5866,0,114186684
522,424,5488,0,114187419
521,318,5543,0,114188079
520,488,5544,0,114189079
519,824,5623,0,114191012
518,438,5726,0,114191802
517,316,5720,0,114192329
516,372,5782,0,114193083
515,680,5863,0,114194372
514,128,5894,0,114194601
513,372,5934,0,114195217
512,818,6028,0,114197162
511,146,6097,0,114197456
510,330,6104,0,114198150
509,618,6168,0,114199303
508,640,6298,0,114038464
507,48,6327,0,114283055
506,224,6314,0,114283487
505,375,6457,0,114284156
504,503,6469,0,114285101
503,816,6573,0,114287043
502,368,6645,0,114287719
501,308,6656,0,114288223
500,514,6711,0,114289238
499,728,6825,0,114290497
498,224,6902,0,114291035
497,156,6861,0,114291352
496,348,6919,0,114292058
495,506,7026,0,114293201
494,366,7105,0,114293788
493,34,7911,0,123513687
492,382,7179,0,123514573
491,396,7322,0,123515713
490,771,7345,0,123517884
489,200,7392,0,123518342
488,448,7435,0,123519170
487,384,7512,0,123519844
486,748,7614,0,123521218
485,850,7788,0,123523120
484,156,7795,0,123523474
483,172,7777,0,123523750
482,430,7851,0,123524483
481,542,7926,0,123525520
480,790,8045,0,123526920
479,354,8109,0,123527589
478,460,8168,0,123528604
477,806,8313,0,123530594
476,310,8379,0,123531356
475,442,8421,0,123532114
474,646,8503,0,123533457
473,148,8594,0,123533767
472,76,8604,0,123533888
471,330,8733,0,123534461
470,510,8810,0,123535764
469,802,10011,0,132670456
468,168,8942,0,132670715
467,240,8945,0,132673726
466,456,9135,0,132678514
465,1000,9219,0,132680879
464,452,9431,0,132682456
463,38,9315,0,132682528
462,52,9290,0,132682624
461,576,9399,0,132683652
460,808,9571,0,132687154
459,396,9611,0,132688047
458,80,9648,0,132688194
457,406,9705,0,132689092
456,664,9826,0,132690472
455,274,10133,0,132691903
454,324,9965,0,132692578
453,556,10056,0,132693815
452,976,10254,0,132696075
451,82,10308,0,132697107
450,188,10273,0,132697418
449,398,10390,0,132698221
448,603,10541,0,132699308
447,1066,12165,0,142542994
446,279,10796,0,142543603
445,258,10894,0,142543936
444,536,10895,0,142544965
443,642,11040,0,142546474
442,456,11203,0,142547621
441,84,11204,0,142547801
440,320,11427,0,142548344
439,694,11387,0,142550632
438,280,11443,0,142551541
437,72,11485,0,142551661
436,364,11544,0,142552996
435,602,11806,0,142554131
434,728,11847,0,142555708
433,48,11878,0,142555789
432,440,11949,0,142556811
431,460,12117,0,142557715
430,828,12167,0,142559508
429,126,12344,0,142559808
428,142,14031,0,151181101
427,442,12546,0,151181873
426,528,12669,0,151182836
425,576,12738,0,151183975
424,224,12748,0,151184458
423,444,12791,0,151185928
422,284,12924,0,151186627
421,140,12947,0,151186865
420,438,13067,0,151187683
419,802,13227,0,151189423
418,318,13401,0,151189797
417,176,13448,0,151190039
416,388,13403,0,151190768
415,272,13557,0,151195877
414,594,13658,0,151197320
413,356,13798,0,151198212
412,330,13847,0,151198866
411,398,14053,0,151199655
410,668,16398,0,160293323
409,682,14345,0,160294688
408,74,14385,0,160296855
407,152,14312,0,160298957
406,308,14408,0,160299670
405,612,14558,0,160300863
404,56,14636,0,160300957
403,328,14677,0,160301622
402,596,14830,0,160302855
401,412,14937,0,160303655
400,344,15034,0,160304284
399,516,15153,0,160305560
398,648,15294,0,160306952
397,38,15326,0,160307020
396,322,15375,0,160307518
395,628,15555,0,160308971
394,746,15768,0,160310163
393,518,18480,0,169437599
392,492,15986,0,169438731
391,532,16037,0,169439412
390,868,16195,0,169441231
389,44,16320,0,169441330
388,232,16578,0,173435376
387,432,16923,0,173436236
386,556,17234,0,173437348
385,116,17524,0,173437511
384,410,17576,0,173438222
383,942,17804,0,173440066
382,186,18036,0,173440549
381,164,18012,0,173440883
380,278,18209,0,173441418
379,316,18383,0,173442014
378,890,18629,0,173443949
377,148,20713,0,178971759
376,322,18983,0,183656053
375,460,19252,0,183657610
374,512,19354,0,183658547
373,900,19540,0,183660527
372,88,19892,0,183660694
371,108,19765,0,183660929
370,404,19947,0,183661641
369,678,20302,0,183665673
368,208,20439,0,183666149
367,38,20491,0,183666213
366,178,20664,0,183666471
365,348,20806,0,183667220
364,526,21215,0,183668204
363,412,21330,0,183668972
362,472,23117,0,193369110
361,476,21650,0,193369989
360,908,21919,0,193372170
359,194,22162,0,193372934
358,128,22139,0,193373136
357,612,22430,0,193374945
356,460,22721,0,193375930
355,842,22994,0,193377850
354,592,23172,0,193379214
353,498,23343,0,193380300
352,90,23456,0,193380521
351,72,23686,0,193380611
350,276,23727,0,193381109
349,658,24260,0,193384996
348,420,25829,0,200106288
347,404,24458,0,203102764
346,650,24663,0,203106082
345,558,24917,0,203107216
344,270,25110,0,203107863
343,310,25438,0,203477438
342,556,25485,0,203478764
341,808,26282,0,203480623
340,568,26044,0,203481524
339,450,26260,0,203482359
338,454,26547,0,203483070
337,726,26588,0,203484421
336,1074,26947,0,203489129
335,110,29618,0,206533210
334,178,26158,0,212853137
333,366,27401,0,212854023
332,748,27733,0,212855610
331,160,27942,0,212855953
330,156,28108,0,212856353
329,266,28454,0,212856930
328,910,28583,0,212858871
327,88,28729,0,212859133
326,262,28909,0,212859620
325,330,29160,0,212860374
324,894,29393,0,212866176
323,244,29667,0,212866918
322,142,31922,0,215799697
321,570,29211,0,222674516
320,554,30288,0,222675652
319,1052,30593,0,222678007
318,224,30913,0,222678576
317,168,30893,0,222678901
316,494,31152,0,222679661
315,806,31593,0,222681457
314,332,31811,0,222682079
313,46,32052,0,222682199
312,194,32011,0,222682611
311,386,32306,0,222683400
310,818,32662,0,222685142
309,310,33860,0,232721032
308,26,32937,0,232721138
307,62,33106,0,232721326
306,434,33290,0,232722228
305,674,33727,0,232723556
304,590,33864,0,232724940
303,368,34079,0,232725607
302,604,34341,0,232727129
301,932,34675,0,232729073
300,468,34973,0,232730105
299,132,35033,0,232730410
298,294,35178,0,232730965
297,484,36430,0,242980072
296,432,35680,0,242980960
295,1016,36025,0,242983912
294,232,36295,0,242984444
293,446,36421,0,242985284
292,810,36792,0,242986851
291,324,37283,0,242987566
290,450,37159,0,242989224
289,724,37549,0,242990665
288,80,37735,0,242990865
287,274,38041,0,242991397
286,428,39499,0,244643616
285,984,38129,0,253412549
284,648,38943,0,253414857
283,54,38937,0,253415029
282,340,39126,0,253415646
281,568,39533,0,253417924
280,886,40063,0,253420370
279,500,40107,0,253421425
278,430,40254,0,253422501
277,616,40534,0,253426425
276,548,40828,0,253427763
275,130,43064,0,246784627
274,454,40097,0,256173352
273,832,41635,0,256175302
272,228,41782,0,256176124
271,292,41902,0,256176658
270,336,42348,0,256177954
269,654,42507,0,256179311
268,652,42829,0,256180825
267,610,43194,0,256182250
266,532,43413,0,256183121
265,762,43872,0,256184426
264,556,44920,0,253050158
263,670,44204,0,258021984
262,524,44435,0,258023594
261,766,44704,0,258025239
260,176,44986,0,258025657
259,132,45103,0,258025959
258,360,45371,0,258026902
257,838,45746,0,258028578
256,52,46002,0,258028709
255,256,46172,0,258029152
254,804,46539,0,258033080
253,1054,47823,0,259800974
252,434,47242,0,259802202
251,38,47351,0,259802313
250,360,47584,0,259805685
249,476,47974,0,259806757
248,804,48596,0,259808615
247,924,48699,0,259810638
246,154,48858,0,259811010
245,534,49166,0,259811844
244,508,49425,0,259812713
243,583,50562,0,261804514
242,556,50025,0,261805754
241,178,50288,0,261806201
240,590,50642,0,261807815
239,620,50921,0,261809043
238,218,51193,0,261809554
237,212,51383,0,261810013
236,352,51776,0,261810640
235,1002,52209,0,261813067
234,182,53854,0,252012932
233,151,51836,0,263992800
232,388,52788,0,263993522
231,384,53137,0,263994259
230,1167,53810,0,263997422
229,360,53970,0,263998179
228,404,54073,0,263998663
227,466,54512,0,263999419
226,564,54911,0,264000618
225,1118,55231,0,264002673
224,1211,56882,0,266408308
223,498,55941,0,266409789
222,232,56079,0,266410417
221,108,56213,0,266410734
220,116,56618,0,266411052
219,32,56660,0,266411176
218,56,57155,0,266411386
217,198,57385,0,266412004
216,134,57609,0,266412383
215,86,58345,0,254986880
214,114,58016,0,268437421
213,342,58562,0,268438331
212,888,59170,0,268440739
211,680,59216,0,268442545
210,446,59430,0,268443561
209,244,59776,0,268444000
208,144,59993,0,268444404
207,198,60262,0,268444832
206,320,63192,0,254776356
205,522,58855,0,270367522
204,1226,61586,0,270370069
203,522,61582,0,270813237
202,244,61895,0,271520778
201,94,62067,0,271967314
200,180,62242,0,272543016
199,124,62788,0,273199666
198,704,62923,0,273882186
197,468,66198,0,261745287
196,478,61399,0,277239612
195,1006,64250,0,278008870
194,394,64405,0,278574010
193,194,64552,0,278928250
192,148,64901,0,279319272
191,288,65214,0,279662224
190,336,65476,0,280249109
189,440,65821,0,280837276
188,494,66813,0,268386459
187,846,66543,0,284576533
186,520,66890,0,285318991
185,202,67287,0,285990862
184,162,67324,0,286559633
183,228,67622,0,287235470
182,366,68102,0,287950560
181,526,68506,0,288574737
180,864,68870,0,289326280
179,174,69731,0,292189363
178,718,69284,0,292807365
177,122,69789,0,293217367
176,154,69967,0,293601538
175,176,70238,0,294079967
174,384,70529,0,294476706
173,146,70797,0,294888276
172,128,70983,0,295385503
171,94,71281,0,295938196
170,52,72397,0,298628179
169,128,71960,0,299258989
168,28,72057,0,299744777
167,50,72347,0,300118766
166,28,72963,0,300828827
165,258,72941,0,301542411
164,418,73442,0,302292038
163,530,73767,0,303020924
162,234,74719,0,305948686
161,442,74344,0,306690065
160,444,74667,0,307413777
159,278,75064,0,307741290
158,314,75360,0,308005680
157,666,75713,0,308498232
156,444,76032,0,309282977
155,444,76282,0,310524042
154,400,80108,0,294869056
153,900,74237,0,313697358
152,380,77401,0,314321258
151,138,77625,0,314996656
150,324,77897,0,315558752
149,464,78394,0,316339816
148,688,78855,0,317165835
147,22,79190,0,317706140
146,246,79200,0,318279735
145,276,80214,0,321004856
144,742,80096,0,321820564
143,244,80518,0,322141999
142,508,80774,0,322571056
141,754,81146,0,323193018
140,158,81600,0,323935324
139,166,81640,0,324644316
138,680,82113,0,325304947
137,550,83107,0,328011270
136,582,82796,0,328619191
135,302,83272,0,329322546
